grid_cell,pa_frac_all,pa_frac_pre2000,pa_frac_post2000,pa_frac_national,pa_frac_wetland,pa_frac_forest,pa_frac,n_pa_overlapping,pa_year_min,pa_year_first_major,newly_protected_2000_2024
3125,0,0,0,0,0,0,0,0,NA,NA,FALSE
3126,0.030150899581389366,0.030150899581389366,0,0.02146941035284157,0,0.030150899581389366,0.030150899581389366,2,1984,1986,FALSE
3127,2.0286581372590205e-4,2.0286581372590205e-4,0,2.0286581372590205e-4,0,2.0286581372590205e-4,2.0286581372590205e-4,1,1986,NA,FALSE
3128,0,0,0,0,0,0,0,0,NA,NA,FALSE
3129,0.009387438545657038,0.009387438545657038,0,0.009387438545657038,0,0.009387438545657038,0.009387438545657038,1,1989,NA,FALSE
3130,0,0,0,0,0,0,0,0,NA,NA,FALSE
3131,0,0,0,0,0,0,0,0,NA,NA,FALSE
3133,0.06159909454387342,0.06159909454387342,0,0,0,0.06159909454387342,0.06159909454387342,1,1982,1982,FALSE
3134,0.01429411278908114,0.01429411278908114,0,0.0011020803127548854,0,0.01429411278908114,0.01429411278908114,2,1982,1982,FALSE
3135,0,0,0,0,0,0,0,0,NA,NA,FALSE
3136,3.272754569399048e-4,3.272754569399048e-4,0,3.272754569399048e-4,0,3.272754569399048e-4,3.272754569399048e-4,1,1981,NA,FALSE
3137,0,0,0,0,0,0,0,0,NA,NA,FALSE
3138,0.03183617856444579,0.03183617856444579,0,0.03182180896662884,0,0.03182180896662884,0.03183617856444579,2,1982,1982,FALSE
3139,0.016008478719963585,0,0.016008478719963585,0.016008478719963585,0,0.016008478719963585,0.016008478719963585,1,2002,2002,TRUE
3140,0.0046109898167388625,0,0.0046109898167388625,0,0,0,0.0046109898167388625,1,2005,NA,FALSE
3141,5.846830344815749e-4,5.846830344815749e-4,0,0,0,0,5.846830344815749e-4,1,1990,NA,FALSE
3142,0.002134501327174373,3.381462816025216e-4,0.0017963550455718513,3.381462816025216e-4,0,0.002134501327174373,0.002134501327174373,2,1998,NA,FALSE
3143,0.002048995622552275,0.001796595290132929,2.524003324193461e-4,0,0,0.0017967482394951808,0.002048995622552275,3,1999,NA,FALSE
3144,0.011813828698745863,4.32348373398185e-4,0.011381480325347679,0,0,0.0024841671588887075,0.011813828698745863,3,1997,NA,FALSE
3145,0,0,0,0,0,0,0,0,NA,NA,FALSE
3146,0.003184236260936536,0.003184236260936536,0,0.003184236260936536,0.003184236260936536,0,0.003184236260936536,1,1992,NA,FALSE
3147,0,0,0,0,0,0,0,0,NA,NA,FALSE
3150,0,0,0,0,0,0,0,0,NA,NA,FALSE
3151,0,0,0,0,0,0,0,0,NA,NA,FALSE
3199,0,0,0,0,0,0,0,0,NA,NA,FALSE
3200,0,0,0,0,0,0,0,0,NA,NA,FALSE
3202,0.013511579954268728,0.013511579954268755,0,1.8868910333137522e-4,0,0.013511579954268755,0.013511579954268728,3,1986,1994,FALSE
3203,0.06663865764481312,0.06663865764481312,0,0.04063161419747747,0,0.06663865764481312,0.06663865764481312,4,1981,1981,FALSE
3204,0.019170668659050257,0.013040939307535096,0.006129729351515159,0,0,0.019170668659050257,0.019170668659050257,3,1981,NA,FALSE
3205,0,0,0,0,0,0,0,0,NA,NA,FALSE
3206,0.03213298747494464,0.022894546213165595,0.009238441261779045,0.009238441261779045,0,0.022894546213165595,0.03213298747494464,3,1982,1982,FALSE
3207,0.04687332725878034,0.04687332725878034,0,0.04687332725878034,0,0.04687332725878034,0.04687332725878034,1,1981,1981,FALSE
3208,0.02083856235691299,0.02083856235691299,0,0.02083856235691299,0,0.02083856235691299,0.02083856235691299,1,1981,1981,FALSE
3209,5.912878335656959e-6,5.912878335656959e-6,0,0,0,0,5.912878335656959e-6,1,1983,NA,FALSE
3210,0,0,0,0,0,0,0,0,NA,NA,FALSE
3211,0,0,0,0,0,0,0,0,NA,NA,FALSE
3212,0,0,0,0,0,0,0,0,NA,NA,FALSE
3213,0.0010905085378882051,3.193669852079725e-4,7.711415526802326e-4,0,0,7.711415526802326e-4,0.0010905085378882051,2,1990,NA,FALSE
3214,3.1141474954956194e-4,3.065087583223058e-4,4.905991227256119e-6,0,0,3.065087583223058e-4,3.1141474954956194e-4,2,1999,NA,FALSE
3215,0.018152546144436586,0.015777639123868033,0.002374907020568554,0.015777639123868033,0,0.01773731174164777,0.018152546144436586,4,1992,1998,FALSE
3216,0.0025627831604989057,0.0025627831604989057,0,0,0,0.0025627831604989057,0.0025627831604989057,1,1995,NA,FALSE
3217,3.1237922573952267e-4,3.1237922573952267e-4,0,0,0,3.1237922573952267e-4,3.1237922573952267e-4,1,1985,NA,FALSE
3218,0.007536660473931494,0.007536660473931494,0,0,0,0,0.007536660473931494,1,1990,NA,FALSE
3221,0,0,0,0,0,0,0,0,NA,NA,FALSE
3222,0,0,0,0,0,0,0,0,NA,NA,FALSE
3270,0,0,0,0,0,0,0,0,NA,NA,FALSE
3271,0.011773282647676419,0.011773282647676419,0,0.011773282647676419,0,0.011773282647676419,0.011773282647676419,1,1958,1958,FALSE
3272,0.1649550474144899,0.1649550474144899,0,0.1649550474144899,0,0.1649550474144899,0.1649550474144899,2,1958,1958,FALSE
3273,0.060051610545326504,0.060051610545326504,0,0.060051610545326504,0,0.060051610545326504,0.060051610545326504,1,1983,1983,FALSE
3275,0.2676698307676709,0.2676698307676709,0,0.2676698307676709,0,0.2676698307676709,0.2676698307676709,3,1982,1982,FALSE
3278,0.10145331528267965,0.10145331528267965,0,0.007684343327152875,0,0.10145331528267965,0.10145331528267965,2,1978,1982,FALSE
3279,0.039674450867844886,0.039674450867844886,0,0.039674450867844886,0,0.012597146842321867,0.039674450867844886,3,1978,1978,FALSE
3280,0.027079251221965174,0.027079251221965174,0,0.027079251221965174,0,0.020895862417774178,0.027079251221965174,2,1980,1982,FALSE
3281,0,0,0,0,0,0,0,0,NA,NA,FALSE
3282,9.346134266495339e-6,9.346134266495339e-6,0,0,0,0,9.346134266495339e-6,1,1983,NA,FALSE
3283,0.01407846269217683,0,0.01407846269217683,0,0,0.01407846269217683,0.01407846269217683,1,2010,2010,TRUE
3284,0.0010547716037862904,0,0.0010547716037862904,0,0,0.0010547716037862904,0.0010547716037862904,1,2010,NA,FALSE
3285,0.0011465661304591252,0,0.0011465661304591252,0,0,0.0011465661304591252,0.0011465661304591252,1,2000,NA,FALSE
3286,0.0018614094263171479,0,0.0018614094263171479,0,0,0.0018614094263171479,0.0018614094263171479,1,2000,NA,FALSE
3287,0.013829793187159212,0.013829793187159212,0,9.517347070926282e-4,0,0,0.013829793187159212,2,1983,1983,FALSE
3293,0,0,0,0,0,0,0,0,NA,NA,FALSE
3294,0,0,0,0,0,0,0,0,NA,NA,FALSE
3295,0,0,0,0,0,0,0,0,NA,NA,FALSE
3343,0,0,0,0,0,0,0,0,NA,NA,FALSE
3344,0.11676051299640974,0.11676051299640974,0,0.11676051299640974,0,0.11676051299640974,0.11676051299640974,1,1958,1958,FALSE
3345,0.4579501264157888,0.4579501264157888,0,0.4579501264157888,0,0.4579501264157888,0.4579501264157888,1,1958,1958,FALSE
3351,0.13718252327777888,0.13718252327777888,0,0.13718252327777888,0,0.13718252327777888,0.13718252327777888,1,1982,1982,FALSE
3352,0.09482062051200267,0.09482062051200267,0,0.09482062051200267,0,0.06114136143931026,0.09482062051200267,2,1982,1982,FALSE
3353,0.1520950715451116,0.1520950715451116,0,0.1520950715451116,0,0,0.1520950715451116,1,1986,1986,FALSE
3354,0.016534977708300393,0.015883454233756998,6.515234745433948e-4,0.015883454233756998,0.015883454233756998,0,0.016534977708300393,3,1990,1990,FALSE
3355,1.4806646581305935e-4,1.4806646581305935e-4,0,1.4806646581305935e-4,1.4806646581305935e-4,0,1.4806646581305935e-4,1,1990,NA,FALSE
3356,0,0,0,0,0,0,0,0,NA,NA,FALSE
3357,0,0,0,0,0,0,0,0,NA,NA,FALSE
3426,0.01407871814315433,0.01308448166225341,0.0016867916046942474,0.013070892877037542,0.01308448166225341,0,0.01407871814315433,9,1983,NA,FALSE
3427,0.11522248119849726,0.1123012540251514,0.0029212271733458635,0.0944348515389788,0.0944348515389788,0,0.11522248119849726,4,1980,1980,FALSE
3497,0.0701043066048627,0.0701043066048627,0,0,8.54884776822633e-4,0,0.0701043066048627,2,1983,1983,FALSE
3498,0.008699629449125224,0.008699629449125224,0,1.1534076327628983e-5,1.1534076327628983e-5,0,0.008699629449125224,3,1988,NA,FALSE
3499,0.01652717971804884,0.01652717971804884,0,0.003155323488284262,0.003155323488284262,0,0.01652717971804884,3,1983,1983,FALSE
3568,0,0,0,0,0,0,0,0,NA,NA,FALSE
3569,0.06733958088236781,0.06733958088236781,0,0.0635265549372662,0,0.027534488588342117,0.06733958088236781,5,1976,1976,FALSE
3570,0.04785587808370706,0.047855878083707004,0,0.03743509513196405,0,0.04676699877010376,0.04785587808370706,8,1980,1984,FALSE
3571,0.017640566529945594,0.017640566529945594,0,0,0,0,0.017640566529945594,2,1983,1983,FALSE
3641,0.005674260313173721,0.005674260313173721,0,0.0038730576138362076,0.005219286845795731,3.810269189312901e-4,0.005674260313173721,5,1990,NA,FALSE
3642,0.022909659403076172,0.022909659403076172,0,0,0.0011578895531385812,0.012747614940187127,0.022909659403076172,3,1976,1996,FALSE
