grid_cell,period,expanding_richness,contracting_richness,net_trend_index,turnover_balance
2462,P1,21.11985395923116,1.8812388351688663,19.238615124062296,0.8364217863920899
2464,P1,21.74004203879312,1.8550656107900538,19.884976428003068,0.842758453291242
2466,P1,22.465987041604485,1.823019450680337,20.642967590924147,0.8498893356334354
2468,P1,23.318779911851305,1.7842762890572428,21.534503622794062,0.857843899581226
2469,P1,23.801098151423517,1.7621836840722551,22.038914467351262,0.8621316546590365
2470,P1,24.326275607799435,1.7382042040768868,22.588071403722548,0.8666227588946647
2471,P1,24.899445785511997,1.7123182612393513,23.187127524272647,0.8713111796548954
2472,P1,25.526727410386634,1.6845418656246536,23.842185544761982,0.8761879243090143
2473,P1,26.21544595707304,1.6549324127290217,24.56051354434402,0.8812407646017347
2474,P1,26.974356415317345,1.6235933781969027,25.350763037120444,0.8864538619083024
2475,P1,27.81380660953744,1.5906772691991087,26.223129340338332,0.8918071627606846
2476,P1,28.745728627674765,1.5563861931772212,27.189342434497544,0.8972754078467015
2478,P1,30.939892029432585,1.484718282031088,29.455173747401496,0.9084202852235255
2479,P1,32.227501402224654,1.447956457228805,30.77954494499585,0.9140052400610594
2480,P1,33.65392591104912,1.4110293090201504,32.24289660202897,0.9195191153010482
2481,P1,35.21992520534873,1.374289794203689,33.84563541114504,0.9248903251937226
2482,P1,36.917210596616904,1.338084007614517,35.579126589002385,0.9300445064424356
2483,P1,38.72896043442753,1.3027369816933976,37.42622345273413,0.9349147267900371
2484,P1,40.63345057013055,1.2685400885192313,39.36491048161132,0.9394520370713048
2485,P1,42.609393460545554,1.2357410873076404,41.37365237323792,0.9436315522782154
2486,P1,44.64014835722267,1.2045375005883616,43.43561085663431,0.9474513794543483
2487,P1,46.714829661550425,1.175073568591938,45.539756092958484,0.9509260412181272
2488,P1,48.82665810094193,1.1474406089704412,47.679217491971485,0.9540785871644806
2489,P1,50.970312772396206,1.121680270106528,49.848632502289675,0.9569346379513131
2490,P1,53.1398435178208,1.0977899541568716,52.04205356366393,0.9595192531870309
2491,P1,55.32779100080404,1.0757296099128941,54.25206139089115,0.9618559409673269
2492,P1,57.52539448567849,1.0554291363965087,56.46996534928198,0.9639667361727295
2493,P1,59.72341838228307,1.036795759897774,58.6866226223853,0.9658725442450997
2494,P1,61.91310636687972,1.0197209097315676,60.89338545714815,0.9675933545699593
2495,P1,64.08690525775981,1.0040862865644327,63.08281897119538,0.9691482258069248
2496,P1,66.23877594175785,0.9897689674256822,65.24900697433218,0.9705550977263389
2497,P1,68.36406891546173,0.9766455104748761,67.38742340498685,0.9718305322187575
2498,P1,70.45905800751096,0.96459510666483,69.49446290084613,0.9729894771659787
2499,P1,72.52028823500642,0.9535018773585422,71.56678635764787,0.9740451152472103
2500,P1,74.54391117004735,0.9432564427743956,73.60065472727295,0.9750088267290034
2501,P1,76.52516921513028,0.9337568928626269,75.59141232226764,0.9758902701139752
2502,P1,78.4580943381854,0.9249096545697181,77.53318468361569,0.9766975395727244
2503,P1,80.00455705546169,0.9180893195080427,79.08646773595365,0.9773094588317365
2530,P1,20.246956170838498,1.918180189140608,18.32877598169789,0.8269191618776565
2531,P1,20.516266665965215,1.9088519809773374,18.607414684987877,0.829757691717935
2532,P1,20.768952016354376,1.900246390163996,18.86870562619038,0.8323499264431341
2535,P1,21.644036327835078,1.8662187222750848,19.777817605559992,0.8412421542601393
2539,P1,23.20118346466522,1.8011815430138505,21.40000192165137,0.8559191066556586
2540,P1,23.67951171913052,1.7807191291888245,21.898792589941696,0.8601175975349515
2541,P1,24.20121490407086,1.7584120474045282,22.442802856666333,0.8645271713117134
2542,P1,24.771301655980977,1.734213669464821,23.037087986516156,0.8691431841130858
2544,P1,26.081359495803724,1.680112014169439,24.401247481634286,0.878960881913924
2545,P1,26.836680907888546,1.6502892145543617,25.186391693334183,0.8841372594234432
2546,P1,27.671500104561584,1.618746348549668,26.052753756011917,0.8894685743842403
2547,P1,28.59726514485764,1.585640098543687,27.011625046313952,0.8949312476213438
2548,P1,29.626809948466857,1.5511766345397064,28.07563331392715,0.9004953940556784
2549,P1,30.773627927277246,1.5156090071912471,29.258018920086,0.9061229591602181
2550,P1,32.050328701874,1.4792313099538665,30.571097391920134,0.9117655400528933
2551,P1,33.46608956971166,1.442369651359894,32.023719918351766,0.9173627433840306
2552,P1,35.023394498597064,1.4053703670406896,33.618024131556375,0.92284282092878
2553,P1,36.71522903727226,1.3685862867792649,35.346642750493,0.928127669187864
2554,P1,38.524564141054924,1.3323621776035053,37.19220196345142,0.9331427533096158
2555,P1,40.42739272351839,1.2970206398734747,39.130372083644914,0.9378291731233086
2556,P1,42.398520116087816,1.2628496982337718,41.135670417854044,0.9421525387955401
2557,P1,44.417219282862995,1.2300931049575559,43.18712617790544,0.946104467465394
2558,P1,46.46991253451766,1.1989440053273661,45.2709685291903,0.949696968110607
2559,P1,48.549319202967894,1.1695421796531078,47.37977702331479,0.9529537826438674
2560,P1,50.65165828675634,1.1419746589981297,49.50968362775821,0.9559028940798895
2561,P1,52.7738776048805,1.1162791819281077,51.65759842295239,0.9585720566245837
2562,P1,54.912005856993076,1.0924497581971762,53.8195560987959,0.9609870412560222
2563,P1,57.060745616717774,1.0704435391225047,55.99030207759527,0.9631714556448235
2564,P1,59.21389932020554,1.0501882427324603,58.16371107747308,0.9651471287394611
2565,P1,61.365113464975515,1.0315895080311148,60.3335239569444,0.9669344866353791
2566,P1,63.5085313208757,1.0145377168986138,62.49399360397708,0.9685527135634338
2567,P1,65.63911442228948,0.9989139901213167,64.64020043216816,0.9700197015452131
2568,P1,67.75256204772133,0.9845952123310675,66.76796683539025,0.971351878617672
2569,P1,69.8448969353992,0.9714580570034106,68.87343887839579,0.9725640197915401
2570,P1,71.91187792443297,0.9593820641146211,70.95249586031835,0.9736691237597539
2571,P1,73.94843730988354,0.9482518726896486,73.00018543719389,0.9746784034637865
2572,P1,75.94832283172155,0.9379587344968787,75.01036409722468,0.9756014020865593
2573,P1,77.8970014355704,0.9284342697617691,76.96856716580864,0.976443282261516
2574,P1,79.70906267243625,0.9199409781543151,78.78912169428193,0.9771808918254548
2575,P1,81.8826663631788,0.9101322098688384,80.97253415330997,0.9780142180103786
2576,P1,82.9521674240773,0.9053191872747564,82.04684823680255,0.9784081487805478
2605,P1,21.371831736239564,1.887695782439368,19.484135953800195,0.8376840818521851
2606,P1,21.702462705724543,1.87621067690515,19.826252028819393,0.8408552808329458
2607,P1,22.044075434715364,1.8634832651803876,20.180592169534975,0.8441092803684289
2608,P1,22.415832548783904,1.8493754400637208,20.566457108720183,0.847569784613946
2609,P1,22.82069629569212,1.833776781487074,20.986919514205045,0.8512418597836946
2610,P1,23.262006781034902,1.816580618344556,21.445426162690346,0.8551289520884653
2611,P1,23.74355714921479,1.7976880451303345,21.945869104084455,0.8592325447368285
2612,P1,24.269689412008393,1.7770127060101268,22.492676705998267,0.8635518079825677
2613,P1,24.845415084417713,1.7544862810770074,23.090928803340706,0.8680832491091174
2614,P1,25.47656264048822,1.7300645208426189,23.7464981196456,0.8728203602318201
2615,P1,26.169947792139414,1.703733566655707,24.466214225483707,0.8777532436620096
2616,P1,26.933549927661073,1.6755161739659918,25.25803375369508,0.8828681671737127
2617,P1,27.776655489108474,1.645477335764709,26.131178153343765,0.8881469711554263
