period,grid_cell,CTI
P3,1783,9.118652098267939
P3,1803,10.266755531489279
P3,1804,10.252566142863415
P3,1805,10.231823692855514
P3,1806,10.210267568677216
P3,1807,10.187878261084627
P3,1809,10.140529146024422
P3,1815,9.976971205395227
P3,1816,9.946487346499953
P3,1819,9.849432644626711
P3,1820,9.815207077211893
P3,1821,9.78004202594679
P3,1823,9.706895800355229
P3,1824,9.668924428085633
P3,1825,9.630037252160653
P3,1826,9.590257001445885
P3,1828,9.508170728586775
P3,1829,9.465998607552176
P3,1830,9.423241611224858
P3,1831,9.380133176427254
P3,1832,9.337032428958011
P3,1833,9.29443700730959
P3,1834,9.252966509354856
P3,1835,9.2133214590471
P3,1836,9.176235316417197
P3,1837,9.142437420989843
P3,1838,9.112628954305652
P3,1839,9.087455622144546
P3,1840,9.067464220147205
P3,1841,9.053050650225805
P3,1842,9.044410227027639
P3,1843,9.041490632814442
P3,1844,9.043957656181798
P3,1845,9.051204996823667
P3,1846,9.062432893164209
P3,1847,9.076781963039947
P3,1848,9.093473028991239
P3,1849,9.111900748576726
P3,1850,9.131657730187012
P3,1851,9.156266385991056
P3,1852,9.170811106969904
P3,1853,9.23580973494697
P3,1854,9.241439752031798
P3,1855,9.27803594610716
P3,1856,9.299244581009141
P3,1875,10.305744975018268
P3,1876,10.293661084908628
P3,1877,10.274230036525648
P3,1878,10.253205577180207
P3,1879,10.231332444456923
P3,1880,10.208589178210724
P3,1881,10.184955726406143
P3,1882,10.160413740337349
P3,1884,10.108540719289184
P3,1892,9.86244926687343
P3,1895,9.753966405970306
P3,1896,9.715867786637812
P3,1897,9.67683794777518
P3,1899,9.596185739861836
P3,1900,9.554723109952517
P3,1901,9.512666261923448
P3,1902,9.470206856017148
P3,1903,9.427625372364188
P3,1904,9.38532005113581
P3,1905,9.343819999569382
P3,1906,9.303771416428399
P3,1907,9.265899624771626
P3,1908,9.230962680093306
P3,1909,9.199712291369213
P3,1910,9.172861382176809
P3,1911,9.151042317394504
P3,1912,9.134747545765185
P3,1913,9.12426159435896
P3,1914,9.119595692542623
P3,1916,9.12618028553686
P3,1917,9.135971500140155
P3,1918,9.148911977212013
P3,1919,9.164197173682696
P3,1920,9.181225753640428
P3,1921,9.199620045173715
P3,1922,9.219181066936546
P3,1923,9.23981793657412
P3,1924,9.26897803557642
P3,1925,9.291707050494196
P3,1926,9.307708638619625
P3,1927,9.324212411035392
P3,1928,9.341674345435258
P3,1950,10.299152205898244
P3,1951,10.277898065993192
P3,1952,10.255762039000583
P3,1953,10.23272091009567
P3,1967,9.806713824425946
P3,1968,9.768701742395901
P3,1969,9.729755766830232
P3,1970,9.689947283569278
P3,1971,9.649379921722009
P3,1972,9.608196132115404
P3,1973,9.566585595560296
P3,1974,9.524799022179463
P3,1975,9.48316892127718
P3,1976,9.442132032775667
P3,1977,9.402241144226254
P3,1978,9.364155055435452
P3,1979,9.328606428405614
P3,1980,9.296359345502717
P3,1981,9.268167982115086
P3,1982,9.244731833862444
P3,1983,9.226632060406246
P3,1984,9.214247279648516
P3,1985,9.207667680833298
P3,1986,9.206636984130498
P3,1987,9.210560173895134
P3,1988,9.21860311982637
P3,1989,9.229862515478832
P3,1990,9.243538504217147
P3,1991,9.259042398053372
P3,1992,9.276014337521055
P3,1993,9.29427253655726
P3,1994,9.31373637308125
P3,1995,9.334357302646655
P3,1996,9.356071457614476
P3,1997,9.375820074999545
P3,1998,9.382843021956175
P3,2024,10.306683172285556
P3,2027,10.236884290649202
P3,2028,10.211684997490986
P3,2039,9.8660614481897
P3,2040,9.828409083849724
P3,2041,9.789842333620639
P3,2044,9.669923677246462
P3,2045,9.629209154537968
P3,2046,9.588594371451864
P3,2047,9.548460134931855
P3,2048,9.509271288762042
P3,2049,9.471587730272242
P3,2050,9.43606008963736
P3,2051,9.403405108098909
P3,2052,9.374366882269555
P3,2053,9.34966995402974
P3,2054,9.329955325121926
P3,2055,9.315687946138592
P3,2056,9.307051680213574
P3,2057,9.30387556204757
P3,2058,9.305637589464633
P3,2059,9.311566474928664
P3,2060,9.32081193272086
P3,2061,9.332613693591398
P3,2062,9.346404819798954
P3,2063,9.361827953134847
P3,2064,9.378686467682858
P3,2065,9.396870192382845
P3,2066,9.416287560781116
P3,2067,9.436818521750151
P3,2068,9.458168356293392
P3,2069,9.455445290847182
P3,2111,9.933048017670169
P3,2112,9.896096338722511
P3,2113,9.858284561517646
P3,2114,9.819758361764103
P3,2116,9.741421826171855
P3,2117,9.702182704386514
P3,2118,9.663364043580454
P3,2119,9.625379303680008
P3,2120,9.588700790386332
P3,2121,9.553871273411914
P3,2122,9.521504821933211
P3,2123,9.492267630816379
P3,2124,9.466840969474635
P3,2125,9.44586649532357
P3,2126,9.429861339994707
P3,2127,9.41910577894229
P3,2128,9.413550467256028
P3,2129,9.412803868452507
P3,2130,9.416221673717617
P3,2131,9.423062501000365
P3,2132,9.432640867503705
P3,2133,9.444420367160728
P3,2134,9.458030501078415
P3,2135,9.473226995649473
P3,2136,9.489829498913604
P3,2137,9.507664422629302
P3,2138,9.526526887888442
P3,2139,9.546164940286879
P3,2140,9.566427262292985
P3,2171,10.358225144145544
P3,2182,10.04371919402343
P3,2183,10.008781122378666
P3,2184,9.972948755283708
P3,2186,9.89921655257365
P3,2187,9.861770312485293
P3,2188,9.82433781001128
P3,2189,9.787279445487806
P3,2191,9.715880420896607
P3,2193,9.65105654970916
P3,2194,9.62236292375962
P3,2195,9.596886801290093
P3,2196,9.57518714928769
P3,2197,9.557766017054956
P3,2198,9.544974739949856
P3,2199,9.53690908394334
P3,2200,9.533363159913787
P3,2201,9.533882171120405
P3,2202,9.53788522019428
P3,2203,9.544792803996799
P3,2204,9.554107702278056
P3,2205,9.565435323727028
P3,2206,9.578459715671299
P3,2207,9.592902523413725
P3,2208,9.60848733147259
P3,2209,9.624920457832449
P3,2210,9.641889787252127
P3,2211,9.659078079634927
P3,2212,9.676184617441715
P3,2213,9.698744094294396
P3,2214,9.741173003392088
P3,2240,10.487513068093033
P3,2241,10.46945167998581
P3,2250,10.251778239650871
P3,2254,10.127782650175398
P3,2255,10.09434911702068
P3,2257,10.025365728076986
P3,2258,9.990258235765289
P3,2259,9.955133842771723
P3,2260,9.920346205698237
P3,2261,9.886272996901555
P3,2262,9.853297623415209
P3,2263,9.821799929188655
P3,2264,9.792156945574222
P3,2265,9.76474826372481
P3,2266,9.739960773665707
P3,2267,9.718192307613464
P3,2268,9.699845918672626
P3,2269,9.685285566449831
P3,2270,9.674742456943541
P3,2271,9.668227747968041
P3,2272,9.665521516070287
P3,2273,9.666241372809585
P3,2274,9.669937273744177
P3,2275,9.676161591235378
P3,2276,9.684497377492232
P3,2277,9.694555816750858
P3,2278,9.705963595353234
P3,2279,9.718356006748197
P3,2280,9.731381004143403
P3,2281,9.74471133161212
P3,2282,9.758059119734957
P3,2283,9.771187944525526
P3,2284,9.783918941278436
P3,2285,9.796129447291
P3,2286,9.813759334294218
P3,2312,10.561765157061977
P3,2313,10.543681430179957
P3,2320,10.391573237073688
P3,2326,10.222098747763575
P3,2327,10.190712367554692
P3,2328,10.15876461728412
P3,2329,10.126501031275522
P3,2330,10.094221901822724
P3,2331,10.062266447139821
P3,2332,10.030989281277026
P3,2333,10.00073568235073
P3,2334,9.971821564992368
P3,2335,9.944520950730446
P3,2336,9.919063162199963
P3,2337,9.895645045511417
P3,2338,9.874463666500596
P3,2339,9.855761569851989
P3,2340,9.839846256457694
P3,2341,9.827035319557211
P3,2342,9.817542443563944
P3,2343,9.811390919372535
P3,2344,9.808410689953432
P3,2345,9.808294468146284
P3,2346,9.810660300971135
P3,2347,9.815092624970172
P3,2348,9.82116394584308
P3,2349,9.828450898297435
P3,2350,9.836553747973863
P3,2351,9.845118389125982
P3,2352,9.853854070792929
P3,2353,9.86254110474102
P3,2354,9.871027347727578
P3,2355,9.879216254495343
P3,2356,9.887051104440793
P3,2357,9.894499897086302
P3,2358,9.90679578845191
P3,2359,9.94149869241909
P3,2384,10.641604681930056
P3,2385,10.625039354101038
P3,2386,10.607629175952031
P3,2390,10.529088273067606
P3,2392,10.484200358537253
P3,2393,10.46030720957403
P3,2394,10.4354517099552
P3,2395,10.409656615587375
P3,2397,10.355473996929982
P3,2398,10.327297766891517
P3,2399,10.298623758473983
P3,2400,10.26969133920261
P3,2401,10.24078884252503
P3,2402,10.212234288428848
P3,2403,10.184347658780206
P3,2405,10.131690353374655
P3,2406,10.107316215227058
P3,2407,10.084373746751146
P3,2408,10.062872301640594
P3,2409,10.042811706786205
P3,2410,10.024264981425198
P3,2411,10.007444221558565
P3,2412,9.992688318038443
P3,2413,9.980350317761832
P3,2414,9.97065567587614
P3,2415,9.963629129801527
P3,2416,9.959109667198595
P3,2417,9.956806774310634
P3,2418,9.956355005108117
P3,2419,9.957355633170879
P3,2420,9.959411944503149
P3,2421,9.96216301271682
P3,2422,9.96531214723658
P3,2423,9.968642380253396
P3,2424,9.97201503809845
P3,2425,9.975354088236616
P3,2426,9.97862353936325
P3,2427,9.981805899615807
P3,2428,9.984887342994037
P3,2429,9.987891383952013
P3,2430,9.989627191390133
P3,2431,9.998148919628683
P3,2456,10.712659133401399
P3,2457,10.713236298745429
P3,2458,10.697594483321845
P3,2462,10.626069262904846
P3,2464,10.585151868005047
P3,2466,10.540817611298902
P3,2468,10.493395333502711
P3,2469,10.468771194968534
P3,2470,10.443762669016692
P3,2471,10.41860228321584
P3,2472,10.393562773518141
P3,2473,10.36893330299943
P3,2474,10.344986560571794
P3,2475,10.321942902358368
P3,2476,10.299936826388823
P3,2478,10.259009826795557
P3,2479,10.239813821731422
P3,2480,10.221225140857594
P3,2481,10.203178971723839
P3,2482,10.185803438033865
P3,2483,10.16941814489868
P3,2484,10.15443454112137
P3,2485,10.14120208552347
P3,2486,10.12989496524287
P3,2487,10.120492838564338
P3,2488,10.112827480009923
P3,2489,10.10664374536181
P3,2490,10.101649769118431
P3,2491,10.097556352336397
P3,2492,10.09410983247334
P3,2493,10.091116179307324
P3,2494,10.088450598974338
P3,2495,10.086050620806088
P3,2496,10.083896946445279
P3,2497,10.081990150613132
P3,2498,10.080331137017344
P3,2499,10.078910132691863
P3,2500,10.077704792137474
P3,2501,10.07668457198378
P3,2502,10.075826466318627
P3,2503,10.078564399715816
P3,2530,10.777657572529582
P3,2531,10.766840547841023
P3,2532,10.763612438291933
P3,2535,10.712453387418938
P3,2539,10.63449309280278
P3,2540,10.613703693959526
P3,2541,10.592686867432151
P3,2542,10.57166569060296
P3,2544,10.530614169637701
P3,2545,10.511045193969201
P3,2546,10.492314592226327
P3,2547,10.474433149926785
P3,2548,10.457264595860579
P3,2549,10.440526593065636
P3,2550,10.423847460151745
P3,2551,10.406888006003198
P3,2552,10.389482996326256
P3,2553,10.371717923653625
P3,2554,10.353898835156617
P3,2555,10.33644464124858
P3,2556,10.319751442578722
P3,2557,10.3040843434036
P3,2558,10.289544342994779
P3,2559,10.276103453022207
P3,2560,10.263662125177916
P3,2561,10.25209555379232
P3,2562,10.24128326551782
P3,2563,10.231128324679327
P3,2564,10.22156914120759
P3,2565,10.21258196655092
P3,2566,10.204173021514467
P3,2567,10.19636335039338
P3,2568,10.189172184512662
P3,2569,10.18260418839456
P3,2570,10.176643442977653
P3,2571,10.171254022125847
P3,2572,10.166384919492772
P3,2573,10.16192115545013
P3,2574,10.15841932908117
P3,2575,10.178769915711394
P3,2576,10.160647568251408
P3,2605,10.850603854399106
P3,2606,10.84087751203108
P3,2607,10.825689574997893
P3,2608,10.80998076427736
P3,2609,10.793818972905122
P3,2610,10.777302430520505
P3,2611,10.760566814597295
P3,2612,10.743787867007956
P3,2613,10.72717455967474
P3,2614,10.710948635222397
P3,2615,10.69531005673627
P3,2616,10.68039287437493
P3,2617,10.666218792592515
P3,2618,10.652655961193842
P3,2619,10.639393998184188
P3,2620,10.625957603906496
P3,2621,10.61178919162504
P3,2622,10.596406815142368
P3,2623,10.579576149790666
P3,2624,10.561384557800606
P3,2625,10.542164882206468
P3,2626,10.522344841953798
P3,2627,10.502323098982085
P3,2628,10.482399845991468
P3,2629,10.462760813844517
P3,2630,10.443508724258427
P3,2631,10.424712317562658
P3,2632,10.406440686431319
P3,2633,10.388774005548262
P3,2634,10.371800186423233
P3,2635,10.355608063136614
P3,2636,10.340280645122222
P3,2637,10.325887937179926
P3,2638,10.312479527831877
P3,2639,10.300078645978205
P3,2640,10.288679245841116
P3,2641,10.278246444680809
P3,2642,10.268719703294535
P3,2643,10.260018055299234
P3,2644,10.25204696850009
P3,2645,10.244706364630186
P3,2646,10.237898852312014
P3,2647,10.230593727585362
P3,2648,10.202720836736738
P3,2678,10.941171493186308
P3,2679,10.945450403370113
P3,2680,10.933101379985686
P3,2681,10.920594056511735
P3,2682,10.90806459677859
P3,2683,10.895681012161086
P3,2684,10.883631811152359
P3,2685,10.872099884239946
P3,2686,10.861221848595461
P3,2687,10.851038434581083
P3,2688,10.841444701593081
P3,2689,10.832149976015836
P3,2691,10.812317982697811
P3,2692,10.797822481537562
P3,2693,10.786309619776347
P3,2694,10.769786056166215
P3,2695,10.75095759465085
P3,2696,10.730234174983076
P3,2697,10.708089975164253
P3,2698,10.684920375117864
P3,2699,10.66101912782579
P3,2700,10.636611819569833
P3,2701,10.611900515255913
P3,2702,10.587103762995131
P3,2703,10.562474905893165
P3,2704,10.53829150710846
P3,2705,10.514827051997575
P3,2706,10.49232221345786
P3,2707,10.470965800097536
P3,2708,10.45088663989475
P3,2709,10.432153841710832
P3,2710,10.414782599574055
P3,2711,10.398742920735812
P3,2712,10.383968894437485
P3,2713,10.370367143916354
P3,2714,10.357824720725546
P3,2715,10.3462176328727
P3,2716,10.335420601145646
P3,2717,10.325317117111535
P3,2718,10.31580782081521
P3,2719,10.307293725409128
P3,2750,11.017746788427836
P3,2751,11.030640610651677
P3,2752,11.030122066834902
P3,2753,11.032599208109254
P3,2755,11.022933235659323
P3,2756,10.980838594343064
P3,2757,10.989693516247248
P3,2758,11.021366533116726
P3,2759,11.016331608516445
P3,2765,10.945559488006383
P3,2766,10.937204643765567
P3,2767,10.914782780420897
P3,2768,10.89030780863189
P3,2769,10.864204178537587
P3,2770,10.83674661294378
P3,2771,10.808159992021599
P3,2773,10.748690795788825
P3,2774,10.718521781721726
P3,2775,10.688624025124794
P3,2776,10.659421481715604
P3,2777,10.631283852932034
P3,2778,10.604493550133615
P3,2779,10.579232667325051
P3,2780,10.55558719483754
P3,2781,10.533562362692743
P3,2782,10.51310279082644
P3,2783,10.494112337500635
P3,2784,10.476470676187956
P3,2785,10.46004607332259
P3,2786,10.444705473568659
P3,2787,10.430323102939388
P3,2788,10.416787781033161
P3,2789,10.404008157258703
P3,2790,10.385921996156183
P3,2791,10.356874682469968
P3,2826,11.136544137253173
P3,2827,11.145745737946436
P3,2838,11.093569856729124
P3,2839,11.066729559005095
P3,2840,11.037928225097641
P3,2841,11.007452091020298
P3,2842,10.975495094330228
P3,2843,10.942301400366675
P3,2844,10.90821994888866
P3,2845,10.873696507989191
P3,2846,10.839235510560078
P3,2847,10.805345429123397
P3,2848,10.772480713629724
P3,2849,10.74099632426994
P3,2850,10.711125595533636
P3,2851,10.682982174917615
P3,2852,10.656579393454606
P3,2853,10.631858077313696
P3,2854,10.608714959332763
P3,2855,10.587026493552605
P3,2856,10.566665801855295
P3,2857,10.547512969069057
P3,2858,10.529460413954316
P3,2859,10.51241534880663
P3,2860,10.49630070229265
P3,2861,10.479365036546776
P3,2862,10.453362396503104
P3,2909,11.280186648788112
P3,2910,11.236062345342196
P3,2911,11.204826407724847
P3,2912,11.171926551522432
P3,2913,11.137514550301029
P3,2914,11.101743120599863
P3,2915,11.064880002810554
P3,2916,11.02731869138111
P3,2917,10.989541261003195
P3,2918,10.952063524055294
P3,2919,10.915374164407984
P3,2920,10.879880621814028
P3,2921,10.845875144456882
P3,2922,10.813526962266858
P3,2923,10.78289663687468
P3,2924,10.753963111190746
P3,2925,10.726653920245493
P3,2926,10.70087178075648
P3,2927,10.676513955299582
P3,2928,10.653483523436396
P3,2929,10.63169384556744
P3,2930,10.611068803117004
P3,2931,10.591541499464912
P3,2932,10.573053159697707
P3,2933,10.553736095107444
P3,2981,11.410189517463946
P3,2982,11.363669996526196
P3,2983,11.328861449886206
P3,2984,11.292779459160844
P3,2985,11.255430258259464
P3,2986,11.216900612199344
P3,2987,11.177425389580698
P3,2988,11.137371926655891
P3,2989,11.097194017969073
P3,2990,11.05737381076656
P3,2991,11.01836144286321
P3,2992,10.980526014662981
P3,2993,10.944129140756468
P3,2994,10.909323097916964
P3,2995,10.876167128524886
P3,2996,10.844652545562232
P3,2997,10.814728788480755
P3,2998,10.786325368814246
P3,2999,10.759367097294522
P3,3000,10.733782095658247
P3,3001,10.709504014064366
P3,3002,10.68647111982189
P3,3003,10.66462491109237
P3,3004,10.64226085892906
P3,3005,10.624565500167437
P3,3052,11.544254025750858
P3,3053,11.512119096733661
P3,3054,11.475702284005289
P3,3055,11.438392205460621
P3,3056,11.40005237105592
P3,3057,11.360544142147752
P3,3058,11.319878880124724
P3,3059,11.278245900628583
P3,3060,11.235985825182427
P3,3061,11.193542119397854
P3,3062,11.151398160137221
P3,3063,11.110011053097598
P3,3064,11.06975912165474
P3,3065,11.030914609867992
P3,3066,10.993641957877884
P3,3067,10.958013985631059
P3,3068,10.924036464572186
P3,3069,10.891673451342127
P3,3070,10.860868411456899
P3,3071,10.831558520945906
P3,3072,10.803681777772042
P3,3073,10.77717861114219
P3,3074,10.751990863701387
P3,3075,10.725559453341534
P3,3076,10.699617395782399
P3,3078,10.666679767466812
P3,3079,10.647441672635017
P3,3124,11.616188076389703
P3,3125,11.5825517764736
P3,3126,11.569972247966318
P3,3127,11.531619766858674
P3,3128,11.491434725762039
P3,3129,11.449982145375857
P3,3130,11.407256408407878
P3,3131,11.363456635719693
P3,3133,11.274222037331581
P3,3134,11.229791363836307
P3,3135,11.186146266155529
P3,3136,11.143682242508996
P3,3137,11.102677306152943
P3,3138,11.063294532439858
P3,3139,11.025602764615515
P3,3140,10.989604436626323
P3,3141,10.955262422537638
P3,3142,10.922521159758736
P3,3143,10.891320031269261
P3,3144,10.861599328105486
P3,3145,10.833300996710449
P3,3146,10.804437903143084
P3,3147,10.77372322487598
P3,3150,10.711492377543687
P3,3151,10.693540488365453
P3,3199,11.60716819596526
P3,3200,11.565215776898114
P3,3202,11.47684900239979
P3,3203,11.430610820536605
P3,3204,11.383000644688941
P3,3205,11.320600593435193
P3,3206,11.285265453090716
P3,3207,11.246440335620791
P3,3208,11.202333161525384
P3,3209,11.159768624105165
P3,3210,11.118890717129517
P3,3211,11.079750837333957
P3,3212,11.042338447207891
P3,3213,11.006608547629897
P3,3214,10.971806950526876
P3,3215,10.939802601647939
P3,3216,10.907325291789878
P3,3217,10.87593730441284
P3,3218,10.844951818643295
P3,3221,10.765017347941866
P3,3222,10.750889505965343
P3,3270,11.691899420707026
P3,3271,11.663533085037667
P3,3272,11.622321553359669
P3,3273,11.571883818908368
P3,3275,11.459916966828473
P3,3278,11.320350120129786
P3,3279,11.293296168905
P3,3280,11.248492637711246
P3,3281,11.205010321038689
P3,3282,11.163256861754466
P3,3283,11.12326494333054
P3,3284,11.085010065679668
P3,3285,11.048332202320111
P3,3286,11.012014038400526
P3,3287,10.975149214943968
P3,3293,10.786068638644018
P3,3294,10.782835730058812
P3,3295,10.77117674794498
P3,3343,11.690778380885002
P3,3344,11.65407388465029
P3,3345,11.632653144604348
P3,3351,11.31225951625886
P3,3352,11.277102740270776
P3,3353,11.230223892890367
P3,3354,11.196321665460895
P3,3355,11.155753382297927
P3,3356,11.113770467886692
P3,3357,11.077846764935549
P3,3426,11.226666352476956
P3,3427,11.20261106416633
P3,3497,11.295208945304198
P3,3498,11.2584910405576
P3,3499,11.226925195853262
P3,3568,11.340691863030196
P3,3569,11.319876303567279
P3,3570,11.278732306650468
P3,3571,11.2496454565476
P3,3641,11.327942219458135
P3,3642,11.302323194658106
P4,56,8.315720795958828
P4,57,8.45912205761732
P4,128,8.46055454647909
P4,198,8.344898039116854
P4,199,8.564004228226727
P4,203,8.066559515323156
P4,270,8.25329202800607
P4,271,8.308904012707814
P4,272,8.309279626542931
P4,274,8.549820743166277
P4,276,8.469590816130454
P4,341,8.3936764445126
P4,342,8.161460408210429
P4,343,8.252927540195518
P4,344,8.181341501675416
P4,345,8.080455249313713
P4,347,8.065426911892489
P4,412,8.283709975245515
P4,413,8.52168870013516
P4,414,8.522683583781125
P4,415,8.508510075509815
P4,416,8.497663632039599
P4,417,8.191121905663792
P4,418,8.219737707560345
P4,483,8.138227921453776
P4,484,8.110097219291823
P4,485,8.145418129993015
P4,486,8.224093887965717
P4,487,8.21987053811691
P4,554,8.134289310115719
P4,555,8.111403882875859
P4,556,8.04096459642734
P4,557,8.021588818179177
P4,558,8.062099453486404
P4,559,8.112297944253484
P4,560,8.051628917645294
P4,561,7.9872459335610015
P4,563,8.136795214203918
P4,564,8.071055825083661
P4,592,8.72808068811329
P4,593,9.043524648474957
P4,625,8.115021051991569
P4,626,8.129089130918807
P4,627,8.149401485405726
P4,628,8.125707649243113
P4,629,8.183947994836117
P4,630,8.207585824281963
P4,634,8.491215524123017
P4,635,8.312991651444147
P4,636,8.107548092131738
P4,637,8.21830760182786
P4,640,8.589964067980036
P4,663,8.52094196348908
P4,664,8.481781976138988
P4,665,8.535253305031745
P4,666,8.411077565461214
P4,696,8.188660964751456
P4,698,8.155350951777532
P4,699,8.231667475016469
P4,700,7.957455489351135
P4,701,7.983636099843847
P4,702,7.984042319438174
P4,704,8.248096000345548
P4,705,8.339330362867292
P4,706,8.335991296023915
P4,708,8.211955376081967
P4,710,8.308249710967912
P4,711,8.379300768181448
P4,712,8.32737532444825
P4,716,8.839483103199955
P4,717,8.6080533065534
P4,735,8.941240302655133
P4,736,9.011190245468528
P4,737,8.620861400722845
P4,738,9.086817130879425
P4,772,7.883146210742149
P4,773,7.8587593928978485
P4,774,7.903974256645896
P4,775,7.877449844186297
P4,776,7.907526010472569
P4,777,7.974940237150583
P4,778,7.934086576657879
P4,783,8.114329847160581
P4,784,8.21945576211791
P4,787,8.302957285366379
P4,788,8.490748393963427
P4,804,8.53749360639271
P4,805,9.688775739228449
P4,806,9.682992884778473
P4,807,9.578100808067349
P4,808,9.696851512908259
P4,809,8.38153081741729
P4,810,8.401558110468876
P4,811,8.43213228030399
P4,812,8.41989911622473
P4,813,8.558049331943703
P4,845,8.25055629095826
P4,846,8.25308428103238
P4,847,8.233158303131315
P4,848,8.161260199423948
P4,849,8.234526703828456
P4,850,8.381952228857951
P4,851,8.143056016342952
P4,855,8.099969180522836
P4,856,8.108906440184468
P4,857,8.264868515352495
P4,858,8.601824272294921
P4,859,8.36205125099533
P4,860,8.331223874055862
P4,876,8.178106264362484
P4,877,8.211588256426992
P4,878,8.254002329868042
P4,879,8.220800871608533
P4,881,8.27693812253907
P4,882,8.259083015519755
P4,883,8.149821259856838
P4,884,8.395253845536809
P4,885,8.364686493266877
P4,916,8.132557664758068
P4,917,8.11551577299295
P4,918,7.843481060004158
P4,920,7.842129646005467
P4,921,7.875519142548552
P4,922,7.970807914200248
P4,923,8.01738917408058
P4,927,7.863628749912674
P4,929,7.86328355293006
P4,931,7.90034757621413
P4,947,8.678474603433848
P4,948,8.568272371639342
P4,949,8.762983522098395
P4,950,8.501497094662787
P4,951,8.386609447971667
P4,952,8.454266798031071
P4,953,8.550760364301222
P4,955,9.455654532225186
P4,956,9.325526968286285
P4,985,7.841288996075792
P4,986,7.845043736518506
P4,987,7.859061225458201
P4,988,7.907648351510527
P4,989,7.894168176442618
P4,991,7.92341647280904
P4,992,7.959658709345682
P4,993,7.957957533874622
P4,994,7.988502206283423
P4,995,8.058294362287032
P4,996,8.063761268092497
P4,997,8.218908808396412
P4,999,8.264019793845629
P4,1001,8.089693560613838
P4,1002,8.001103356638056
P4,1003,8.012985062411005
P4,1018,8.527930469730777
P4,1019,8.712943661947575
P4,1021,8.252441855654162
P4,1022,8.117488037066563
P4,1023,8.151596584579508
P4,1025,8.142905727762054
P4,1027,8.104904580432066
P4,1028,8.08689801069876
P4,1029,8.102509444415894
P4,1055,8.097619892268263
P4,1057,8.19688238668962
P4,1058,8.299993726419503
P4,1061,8.095077872442387
P4,1063,8.081855248878954
P4,1064,8.16109197245194
P4,1065,8.13514441480432
P4,1066,8.117434551284296
P4,1068,7.835504730747069
P4,1069,7.84544399819808
P4,1070,7.890745818745059
P4,1073,7.955262233351797
P4,1075,7.970535824081841
P4,1076,7.9393874604637675
P4,1089,8.534151805158707
P4,1090,8.547392834274396
P4,1091,8.595368380470942
P4,1092,8.575268205833853
P4,1093,8.597964327941186
P4,1094,8.666904847979637
P4,1095,8.804356583065871
P4,1096,8.830198015546355
P4,1097,8.685224450002483
P4,1098,8.785502470189003
P4,1100,8.565580215549213
P4,1101,8.377962746356863
P4,1103,9.272758412130806
P4,1126,7.850588283667758
P4,1127,7.851711022505778
P4,1128,7.849248222895694
P4,1129,7.865198539890264
P4,1130,7.850387393695811
P4,1131,7.937505871671551
P4,1133,8.032333918374885
P4,1134,8.070760478665692
P4,1137,8.162097828548166
P4,1138,8.11731760193075
P4,1139,8.146543477456461
P4,1140,8.172396174547051
P4,1142,8.340077154573189
P4,1143,8.442738068310717
P4,1144,8.401772485258173
P4,1145,8.626947025760328
P4,1161,8.532700120308801
P4,1162,8.37297315942931
P4,1163,8.397190514069692
P4,1164,8.341795074991927
P4,1165,8.29984564380235
P4,1166,8.213944995557284
P4,1167,8.211955431318518
P4,1168,8.24081095255924
P4,1169,8.21359567444212
P4,1170,8.209205393603757
P4,1171,8.195674914635495
P4,1172,8.200807550152161
P4,1173,8.185972539957783
P4,1175,8.1549769761505555
P4,1196,8.44176610695403
P4,1197,8.622446071416197
P4,1198,8.762020847413865
P4,1199,8.73887794659726
P4,1200,8.848534602885682
P4,1201,8.18205601589976
P4,1202,8.11455913440639
P4,1203,8.206383618464614
P4,1204,8.095847359986129
P4,1205,8.10558303809058
P4,1206,8.151575861963547
P4,1207,8.14609638466864
P4,1208,8.175720268597917
P4,1209,8.1158331695554
P4,1210,8.105032434204235
P4,1211,8.060893074228979
P4,1212,8.170540512494007
P4,1213,7.916906325787008
P4,1214,7.9382515083098495
P4,1215,7.977803658950371
P4,1216,8.012047619554853
P4,1234,8.604494913585047
P4,1235,8.633031708834466
P4,1236,8.599760791489976
P4,1237,8.607067141349127
P4,1238,8.672704588210252
P4,1239,8.792446088830097
P4,1240,8.816378408062493
P4,1241,8.962021369144484
P4,1242,8.886915193818814
P4,1243,9.211914394614343
P4,1244,9.287389965480031
P4,1246,9.325746688231385
P4,1247,9.032847402047995
P4,1248,9.131863850429598
P4,1249,9.17413161171759
P4,1268,7.987358981280913
P4,1269,8.0893827043062
P4,1270,8.0659413579545145
P4,1271,8.040830444637932
P4,1272,7.966650222210311
P4,1273,7.9189387011704255
P4,1274,7.932923972180922
P4,1275,7.955109544890702
P4,1276,7.989215127302819
P4,1277,8.022623913399173
P4,1279,8.101981644195998
P4,1280,8.123981773251698
P4,1281,8.185397704463607
P4,1282,8.234680865672395
P4,1283,8.289158740371661
P4,1284,8.341056724036667
P4,1286,8.345169427147308
P4,1287,8.465339617700385
P4,1288,8.574695864278501
P4,1289,8.582660034027061
P4,1305,8.641323623587553
P4,1306,8.713282959699221
P4,1307,8.8510059836801
P4,1308,9.188461329630847
P4,1309,8.762296471330378
P4,1312,8.169386212258386
P4,1313,8.228932954484472
P4,1314,8.23754527448313
P4,1315,8.244185374564823
P4,1316,8.264848767215822
P4,1319,8.284390003337705
P4,1320,8.250072200164503
P4,1321,8.233443553077551
P4,1322,8.199861325502606
