grid_cell,selected,plan,budget
2351,0,B_functional_distinctiveness,0.17
2352,1,B_functional_distinctiveness,0.17
2353,1,B_functional_distinctiveness,0.17
2354,1,B_functional_distinctiveness,0.17
2355,1,B_functional_distinctiveness,0.17
2356,1,B_functional_distinctiveness,0.17
2357,1,B_functional_distinctiveness,0.17
2358,1,B_functional_distinctiveness,0.17
2359,1,B_functional_distinctiveness,0.17
2384,0,B_functional_distinctiveness,0.17
2385,0,B_functional_distinctiveness,0.17
2386,0,B_functional_distinctiveness,0.17
2390,0,B_functional_distinctiveness,0.17
2392,0,B_functional_distinctiveness,0.17
2393,0,B_functional_distinctiveness,0.17
2394,0,B_functional_distinctiveness,0.17
2395,0,B_functional_distinctiveness,0.17
2397,0,B_functional_distinctiveness,0.17
2398,0,B_functional_distinctiveness,0.17
2399,0,B_functional_distinctiveness,0.17
2400,0,B_functional_distinctiveness,0.17
2401,0,B_functional_distinctiveness,0.17
2402,0,B_functional_distinctiveness,0.17
2403,0,B_functional_distinctiveness,0.17
2405,0,B_functional_distinctiveness,0.17
2406,0,B_functional_distinctiveness,0.17
2407,0,B_functional_distinctiveness,0.17
2408,0,B_functional_distinctiveness,0.17
2409,0,B_functional_distinctiveness,0.17
2410,0,B_functional_distinctiveness,0.17
2411,0,B_functional_distinctiveness,0.17
2412,0,B_functional_distinctiveness,0.17
2413,0,B_functional_distinctiveness,0.17
2414,0,B_functional_distinctiveness,0.17
2415,0,B_functional_distinctiveness,0.17
2416,0,B_functional_distinctiveness,0.17
2417,0,B_functional_distinctiveness,0.17
2418,0,B_functional_distinctiveness,0.17
2419,0,B_functional_distinctiveness,0.17
2420,0,B_functional_distinctiveness,0.17
2421,0,B_functional_distinctiveness,0.17
2422,1,B_functional_distinctiveness,0.17
2423,1,B_functional_distinctiveness,0.17
2424,1,B_functional_distinctiveness,0.17
2425,1,B_functional_distinctiveness,0.17
2426,1,B_functional_distinctiveness,0.17
2427,1,B_functional_distinctiveness,0.17
2428,1,B_functional_distinctiveness,0.17
2429,1,B_functional_distinctiveness,0.17
2430,1,B_functional_distinctiveness,0.17
2431,1,B_functional_distinctiveness,0.17
2456,0,B_functional_distinctiveness,0.17
2457,0,B_functional_distinctiveness,0.17
2458,0,B_functional_distinctiveness,0.17
2462,0,B_functional_distinctiveness,0.17
2464,0,B_functional_distinctiveness,0.17
2466,0,B_functional_distinctiveness,0.17
2468,0,B_functional_distinctiveness,0.17
2469,0,B_functional_distinctiveness,0.17
2470,0,B_functional_distinctiveness,0.17
2471,0,B_functional_distinctiveness,0.17
2472,0,B_functional_distinctiveness,0.17
2473,0,B_functional_distinctiveness,0.17
2474,0,B_functional_distinctiveness,0.17
2475,0,B_functional_distinctiveness,0.17
2476,0,B_functional_distinctiveness,0.17
2478,0,B_functional_distinctiveness,0.17
2479,0,B_functional_distinctiveness,0.17
2480,0,B_functional_distinctiveness,0.17
2481,0,B_functional_distinctiveness,0.17
2482,0,B_functional_distinctiveness,0.17
2483,0,B_functional_distinctiveness,0.17
2484,0,B_functional_distinctiveness,0.17
2485,0,B_functional_distinctiveness,0.17
2486,0,B_functional_distinctiveness,0.17
2487,0,B_functional_distinctiveness,0.17
2488,0,B_functional_distinctiveness,0.17
2489,0,B_functional_distinctiveness,0.17
2490,0,B_functional_distinctiveness,0.17
2491,0,B_functional_distinctiveness,0.17
2492,0,B_functional_distinctiveness,0.17
2493,1,B_functional_distinctiveness,0.17
2494,1,B_functional_distinctiveness,0.17
2495,1,B_functional_distinctiveness,0.17
2496,1,B_functional_distinctiveness,0.17
2497,1,B_functional_distinctiveness,0.17
2498,1,B_functional_distinctiveness,0.17
2499,1,B_functional_distinctiveness,0.17
2500,1,B_functional_distinctiveness,0.17
2501,1,B_functional_distinctiveness,0.17
2502,1,B_functional_distinctiveness,0.17
2503,1,B_functional_distinctiveness,0.17
2530,0,B_functional_distinctiveness,0.17
2531,0,B_functional_distinctiveness,0.17
2532,0,B_functional_distinctiveness,0.17
2535,0,B_functional_distinctiveness,0.17
2539,0,B_functional_distinctiveness,0.17
2540,0,B_functional_distinctiveness,0.17
2541,0,B_functional_distinctiveness,0.17
2542,0,B_functional_distinctiveness,0.17
2544,0,B_functional_distinctiveness,0.17
2545,0,B_functional_distinctiveness,0.17
2546,0,B_functional_distinctiveness,0.17
2547,0,B_functional_distinctiveness,0.17
2548,0,B_functional_distinctiveness,0.17
2549,0,B_functional_distinctiveness,0.17
2550,0,B_functional_distinctiveness,0.17
2551,0,B_functional_distinctiveness,0.17
2552,0,B_functional_distinctiveness,0.17
2553,0,B_functional_distinctiveness,0.17
2554,0,B_functional_distinctiveness,0.17
2555,0,B_functional_distinctiveness,0.17
2556,0,B_functional_distinctiveness,0.17
2557,0,B_functional_distinctiveness,0.17
2558,0,B_functional_distinctiveness,0.17
2559,0,B_functional_distinctiveness,0.17
2560,0,B_functional_distinctiveness,0.17
2561,0,B_functional_distinctiveness,0.17
2562,0,B_functional_distinctiveness,0.17
2563,0,B_functional_distinctiveness,0.17
2564,1,B_functional_distinctiveness,0.17
2565,1,B_functional_distinctiveness,0.17
2566,1,B_functional_distinctiveness,0.17
2567,1,B_functional_distinctiveness,0.17
2568,1,B_functional_distinctiveness,0.17
2569,1,B_functional_distinctiveness,0.17
2570,1,B_functional_distinctiveness,0.17
2571,1,B_functional_distinctiveness,0.17
2572,1,B_functional_distinctiveness,0.17
2573,1,B_functional_distinctiveness,0.17
2574,1,B_functional_distinctiveness,0.17
2575,1,B_functional_distinctiveness,0.17
2576,1,B_functional_distinctiveness,0.17
2605,0,B_functional_distinctiveness,0.17
2606,0,B_functional_distinctiveness,0.17
2607,0,B_functional_distinctiveness,0.17
2608,0,B_functional_distinctiveness,0.17
2609,0,B_functional_distinctiveness,0.17
2610,0,B_functional_distinctiveness,0.17
2611,0,B_functional_distinctiveness,0.17
2612,0,B_functional_distinctiveness,0.17
2613,0,B_functional_distinctiveness,0.17
2614,0,B_functional_distinctiveness,0.17
2615,0,B_functional_distinctiveness,0.17
2616,0,B_functional_distinctiveness,0.17
2617,0,B_functional_distinctiveness,0.17
2618,0,B_functional_distinctiveness,0.17
2619,0,B_functional_distinctiveness,0.17
2620,0,B_functional_distinctiveness,0.17
2621,0,B_functional_distinctiveness,0.17
2622,0,B_functional_distinctiveness,0.17
2623,0,B_functional_distinctiveness,0.17
2624,0,B_functional_distinctiveness,0.17
2625,0,B_functional_distinctiveness,0.17
2626,0,B_functional_distinctiveness,0.17
2627,0,B_functional_distinctiveness,0.17
2628,0,B_functional_distinctiveness,0.17
2629,0,B_functional_distinctiveness,0.17
2630,0,B_functional_distinctiveness,0.17
2631,0,B_functional_distinctiveness,0.17
2632,0,B_functional_distinctiveness,0.17
2633,0,B_functional_distinctiveness,0.17
2634,0,B_functional_distinctiveness,0.17
2635,1,B_functional_distinctiveness,0.17
2636,1,B_functional_distinctiveness,0.17
2637,1,B_functional_distinctiveness,0.17
2638,1,B_functional_distinctiveness,0.17
2639,1,B_functional_distinctiveness,0.17
2640,1,B_functional_distinctiveness,0.17
2641,1,B_functional_distinctiveness,0.17
2642,1,B_functional_distinctiveness,0.17
2643,1,B_functional_distinctiveness,0.17
2644,1,B_functional_distinctiveness,0.17
2645,1,B_functional_distinctiveness,0.17
2646,1,B_functional_distinctiveness,0.17
2647,1,B_functional_distinctiveness,0.17
2648,1,B_functional_distinctiveness,0.17
2678,0,B_functional_distinctiveness,0.17
2679,0,B_functional_distinctiveness,0.17
2680,0,B_functional_distinctiveness,0.17
2681,0,B_functional_distinctiveness,0.17
2682,0,B_functional_distinctiveness,0.17
2683,0,B_functional_distinctiveness,0.17
2684,0,B_functional_distinctiveness,0.17
2685,0,B_functional_distinctiveness,0.17
2686,0,B_functional_distinctiveness,0.17
2687,0,B_functional_distinctiveness,0.17
2688,0,B_functional_distinctiveness,0.17
2689,0,B_functional_distinctiveness,0.17
2691,0,B_functional_distinctiveness,0.17
2692,0,B_functional_distinctiveness,0.17
2693,0,B_functional_distinctiveness,0.17
2694,0,B_functional_distinctiveness,0.17
2695,0,B_functional_distinctiveness,0.17
2696,0,B_functional_distinctiveness,0.17
2697,0,B_functional_distinctiveness,0.17
2698,0,B_functional_distinctiveness,0.17
2699,0,B_functional_distinctiveness,0.17
2700,0,B_functional_distinctiveness,0.17
2701,0,B_functional_distinctiveness,0.17
2702,0,B_functional_distinctiveness,0.17
2703,0,B_functional_distinctiveness,0.17
2704,0,B_functional_distinctiveness,0.17
2705,0,B_functional_distinctiveness,0.17
2706,0,B_functional_distinctiveness,0.17
2707,1,B_functional_distinctiveness,0.17
2708,1,B_functional_distinctiveness,0.17
2709,1,B_functional_distinctiveness,0.17
2710,1,B_functional_distinctiveness,0.17
2711,1,B_functional_distinctiveness,0.17
2712,1,B_functional_distinctiveness,0.17
2713,1,B_functional_distinctiveness,0.17
2714,1,B_functional_distinctiveness,0.17
2715,1,B_functional_distinctiveness,0.17
2716,1,B_functional_distinctiveness,0.17
2717,1,B_functional_distinctiveness,0.17
2718,1,B_functional_distinctiveness,0.17
2719,1,B_functional_distinctiveness,0.17
2750,0,B_functional_distinctiveness,0.17
2751,0,B_functional_distinctiveness,0.17
2752,0,B_functional_distinctiveness,0.17
2753,0,B_functional_distinctiveness,0.17
2755,0,B_functional_distinctiveness,0.17
2756,0,B_functional_distinctiveness,0.17
2757,0,B_functional_distinctiveness,0.17
2758,0,B_functional_distinctiveness,0.17
2759,0,B_functional_distinctiveness,0.17
2765,0,B_functional_distinctiveness,0.17
2766,0,B_functional_distinctiveness,0.17
2767,0,B_functional_distinctiveness,0.17
2768,0,B_functional_distinctiveness,0.17
2769,0,B_functional_distinctiveness,0.17
2770,0,B_functional_distinctiveness,0.17
2771,0,B_functional_distinctiveness,0.17
2773,0,B_functional_distinctiveness,0.17
2774,0,B_functional_distinctiveness,0.17
2775,0,B_functional_distinctiveness,0.17
2776,0,B_functional_distinctiveness,0.17
2777,0,B_functional_distinctiveness,0.17
2778,1,B_functional_distinctiveness,0.17
2779,1,B_functional_distinctiveness,0.17
2780,1,B_functional_distinctiveness,0.17
2781,1,B_functional_distinctiveness,0.17
2782,1,B_functional_distinctiveness,0.17
2783,1,B_functional_distinctiveness,0.17
2784,1,B_functional_distinctiveness,0.17
2785,1,B_functional_distinctiveness,0.17
2786,1,B_functional_distinctiveness,0.17
2787,1,B_functional_distinctiveness,0.17
2788,1,B_functional_distinctiveness,0.17
2789,1,B_functional_distinctiveness,0.17
2790,1,B_functional_distinctiveness,0.17
2791,1,B_functional_distinctiveness,0.17
2826,0,B_functional_distinctiveness,0.17
2827,0,B_functional_distinctiveness,0.17
2838,0,B_functional_distinctiveness,0.17
2839,0,B_functional_distinctiveness,0.17
2840,0,B_functional_distinctiveness,0.17
2841,0,B_functional_distinctiveness,0.17
2842,0,B_functional_distinctiveness,0.17
2843,0,B_functional_distinctiveness,0.17
2844,0,B_functional_distinctiveness,0.17
2845,0,B_functional_distinctiveness,0.17
2846,0,B_functional_distinctiveness,0.17
2847,0,B_functional_distinctiveness,0.17
2848,0,B_functional_distinctiveness,0.17
2849,1,B_functional_distinctiveness,0.17
2850,1,B_functional_distinctiveness,0.17
2851,1,B_functional_distinctiveness,0.17
2852,1,B_functional_distinctiveness,0.17
2853,1,B_functional_distinctiveness,0.17
2854,1,B_functional_distinctiveness,0.17
2855,1,B_functional_distinctiveness,0.17
2856,1,B_functional_distinctiveness,0.17
2857,1,B_functional_distinctiveness,0.17
2858,1,B_functional_distinctiveness,0.17
2859,1,B_functional_distinctiveness,0.17
2860,1,B_functional_distinctiveness,0.17
2861,1,B_functional_distinctiveness,0.17
2862,1,B_functional_distinctiveness,0.17
2909,0,B_functional_distinctiveness,0.17
2910,0,B_functional_distinctiveness,0.17
2911,0,B_functional_distinctiveness,0.17
2912,0,B_functional_distinctiveness,0.17
2913,0,B_functional_distinctiveness,0.17
2914,0,B_functional_distinctiveness,0.17
2915,0,B_functional_distinctiveness,0.17
2916,0,B_functional_distinctiveness,0.17
2917,0,B_functional_distinctiveness,0.17
2918,0,B_functional_distinctiveness,0.17
2919,0,B_functional_distinctiveness,0.17
2920,1,B_functional_distinctiveness,0.17
2921,1,B_functional_distinctiveness,0.17
2922,1,B_functional_distinctiveness,0.17
2923,1,B_functional_distinctiveness,0.17
2924,1,B_functional_distinctiveness,0.17
2925,1,B_functional_distinctiveness,0.17
2926,1,B_functional_distinctiveness,0.17
2927,1,B_functional_distinctiveness,0.17
2928,1,B_functional_distinctiveness,0.17
2929,1,B_functional_distinctiveness,0.17
2930,1,B_functional_distinctiveness,0.17
2931,1,B_functional_distinctiveness,0.17
2932,1,B_functional_distinctiveness,0.17
2933,1,B_functional_distinctiveness,0.17
2981,0,B_functional_distinctiveness,0.17
2982,0,B_functional_distinctiveness,0.17
2983,0,B_functional_distinctiveness,0.17
2984,0,B_functional_distinctiveness,0.17
2985,0,B_functional_distinctiveness,0.17
2986,0,B_functional_distinctiveness,0.17
2987,0,B_functional_distinctiveness,0.17
2988,0,B_functional_distinctiveness,0.17
2989,0,B_functional_distinctiveness,0.17
2990,0,B_functional_distinctiveness,0.17
2991,0,B_functional_distinctiveness,0.17
2992,1,B_functional_distinctiveness,0.17
2993,1,B_functional_distinctiveness,0.17
2994,1,B_functional_distinctiveness,0.17
2995,1,B_functional_distinctiveness,0.17
2996,1,B_functional_distinctiveness,0.17
2997,1,B_functional_distinctiveness,0.17
2998,1,B_functional_distinctiveness,0.17
2999,1,B_functional_distinctiveness,0.17
3000,1,B_functional_distinctiveness,0.17
3001,1,B_functional_distinctiveness,0.17
3002,1,B_functional_distinctiveness,0.17
3003,1,B_functional_distinctiveness,0.17
3004,1,B_functional_distinctiveness,0.17
3005,1,B_functional_distinctiveness,0.17
3052,0,B_functional_distinctiveness,0.17
3053,0,B_functional_distinctiveness,0.17
3054,0,B_functional_distinctiveness,0.17
3055,0,B_functional_distinctiveness,0.17
3056,0,B_functional_distinctiveness,0.17
3057,0,B_functional_distinctiveness,0.17
3058,0,B_functional_distinctiveness,0.17
3059,0,B_functional_distinctiveness,0.17
3060,0,B_functional_distinctiveness,0.17
3061,0,B_functional_distinctiveness,0.17
3062,0,B_functional_distinctiveness,0.17
3063,0,B_functional_distinctiveness,0.17
3064,1,B_functional_distinctiveness,0.17
3065,1,B_functional_distinctiveness,0.17
3066,1,B_functional_distinctiveness,0.17
3067,1,B_functional_distinctiveness,0.17
3068,1,B_functional_distinctiveness,0.17
3069,1,B_functional_distinctiveness,0.17
3070,1,B_functional_distinctiveness,0.17
3071,1,B_functional_distinctiveness,0.17
3072,1,B_functional_distinctiveness,0.17
3073,1,B_functional_distinctiveness,0.17
3074,1,B_functional_distinctiveness,0.17
3075,1,B_functional_distinctiveness,0.17
3076,1,B_functional_distinctiveness,0.17
3078,1,B_functional_distinctiveness,0.17
3079,1,B_functional_distinctiveness,0.17
3124,0,B_functional_distinctiveness,0.17
3125,0,B_functional_distinctiveness,0.17
3126,0,B_functional_distinctiveness,0.17
3127,0,B_functional_distinctiveness,0.17
3128,0,B_functional_distinctiveness,0.17
3129,0,B_functional_distinctiveness,0.17
3130,0,B_functional_distinctiveness,0.17
3131,0,B_functional_distinctiveness,0.17
3133,0,B_functional_distinctiveness,0.17
3134,0,B_functional_distinctiveness,0.17
3135,1,B_functional_distinctiveness,0.17
3136,1,B_functional_distinctiveness,0.17
3137,1,B_functional_distinctiveness,0.17
3138,1,B_functional_distinctiveness,0.17
3139,1,B_functional_distinctiveness,0.17
3140,1,B_functional_distinctiveness,0.17
3141,1,B_functional_distinctiveness,0.17
3142,1,B_functional_distinctiveness,0.17
3143,1,B_functional_distinctiveness,0.17
3144,1,B_functional_distinctiveness,0.17
3145,1,B_functional_distinctiveness,0.17
3146,1,B_functional_distinctiveness,0.17
3147,1,B_functional_distinctiveness,0.17
3150,1,B_functional_distinctiveness,0.17
3151,1,B_functional_distinctiveness,0.17
3199,0,B_functional_distinctiveness,0.17
3200,0,B_functional_distinctiveness,0.17
3202,0,B_functional_distinctiveness,0.17
3203,0,B_functional_distinctiveness,0.17
3204,0,B_functional_distinctiveness,0.17
3205,0,B_functional_distinctiveness,0.17
3206,0,B_functional_distinctiveness,0.17
3207,0,B_functional_distinctiveness,0.17
3208,1,B_functional_distinctiveness,0.17
3209,1,B_functional_distinctiveness,0.17
3210,1,B_functional_distinctiveness,0.17
3211,1,B_functional_distinctiveness,0.17
3212,1,B_functional_distinctiveness,0.17
3213,1,B_functional_distinctiveness,0.17
3214,1,B_functional_distinctiveness,0.17
3215,1,B_functional_distinctiveness,0.17
3216,1,B_functional_distinctiveness,0.17
3217,1,B_functional_distinctiveness,0.17
3218,1,B_functional_distinctiveness,0.17
3221,1,B_functional_distinctiveness,0.17
3222,1,B_functional_distinctiveness,0.17
3270,0,B_functional_distinctiveness,0.17
3271,0,B_functional_distinctiveness,0.17
3272,0,B_functional_distinctiveness,0.17
3273,0,B_functional_distinctiveness,0.17
3275,0,B_functional_distinctiveness,0.17
3278,0,B_functional_distinctiveness,0.17
3279,0,B_functional_distinctiveness,0.17
3280,1,B_functional_distinctiveness,0.17
3281,1,B_functional_distinctiveness,0.17
3282,1,B_functional_distinctiveness,0.17
3283,1,B_functional_distinctiveness,0.17
3284,1,B_functional_distinctiveness,0.17
3285,1,B_functional_distinctiveness,0.17
3286,1,B_functional_distinctiveness,0.17
3287,1,B_functional_distinctiveness,0.17
3293,1,B_functional_distinctiveness,0.17
3294,1,B_functional_distinctiveness,0.17
3295,1,B_functional_distinctiveness,0.17
3343,0,B_functional_distinctiveness,0.17
3344,0,B_functional_distinctiveness,0.17
3345,0,B_functional_distinctiveness,0.17
3351,0,B_functional_distinctiveness,0.17
3352,1,B_functional_distinctiveness,0.17
3353,1,B_functional_distinctiveness,0.17
3354,1,B_functional_distinctiveness,0.17
3355,1,B_functional_distinctiveness,0.17
3356,1,B_functional_distinctiveness,0.17
3357,1,B_functional_distinctiveness,0.17
3426,1,B_functional_distinctiveness,0.17
3427,1,B_functional_distinctiveness,0.17
3497,1,B_functional_distinctiveness,0.17
3498,1,B_functional_distinctiveness,0.17
3499,1,B_functional_distinctiveness,0.17
3568,0,B_functional_distinctiveness,0.17
3569,0,B_functional_distinctiveness,0.17
3570,1,B_functional_distinctiveness,0.17
3571,1,B_functional_distinctiveness,0.17
3641,0,B_functional_distinctiveness,0.17
3642,0,B_functional_distinctiveness,0.17
56,0,C_homogenization_risk,0.17
57,0,C_homogenization_risk,0.17
128,0,C_homogenization_risk,0.17
198,0,C_homogenization_risk,0.17
199,0,C_homogenization_risk,0.17
203,0,C_homogenization_risk,0.17
270,0,C_homogenization_risk,0.17
271,0,C_homogenization_risk,0.17
272,0,C_homogenization_risk,0.17
274,0,C_homogenization_risk,0.17
276,0,C_homogenization_risk,0.17
341,0,C_homogenization_risk,0.17
342,0,C_homogenization_risk,0.17
343,0,C_homogenization_risk,0.17
344,0,C_homogenization_risk,0.17
345,0,C_homogenization_risk,0.17
347,0,C_homogenization_risk,0.17
412,0,C_homogenization_risk,0.17
413,0,C_homogenization_risk,0.17
414,0,C_homogenization_risk,0.17
415,0,C_homogenization_risk,0.17
416,0,C_homogenization_risk,0.17
417,0,C_homogenization_risk,0.17
418,0,C_homogenization_risk,0.17
483,0,C_homogenization_risk,0.17
484,0,C_homogenization_risk,0.17
485,0,C_homogenization_risk,0.17
486,0,C_homogenization_risk,0.17
487,0,C_homogenization_risk,0.17
554,0,C_homogenization_risk,0.17
555,0,C_homogenization_risk,0.17
556,0,C_homogenization_risk,0.17
557,0,C_homogenization_risk,0.17
558,0,C_homogenization_risk,0.17
559,0,C_homogenization_risk,0.17
560,0,C_homogenization_risk,0.17
561,0,C_homogenization_risk,0.17
563,0,C_homogenization_risk,0.17
564,0,C_homogenization_risk,0.17
592,0,C_homogenization_risk,0.17
593,0,C_homogenization_risk,0.17
625,0,C_homogenization_risk,0.17
626,0,C_homogenization_risk,0.17
627,0,C_homogenization_risk,0.17
628,0,C_homogenization_risk,0.17
629,0,C_homogenization_risk,0.17
630,0,C_homogenization_risk,0.17
634,0,C_homogenization_risk,0.17
635,0,C_homogenization_risk,0.17
636,0,C_homogenization_risk,0.17
637,0,C_homogenization_risk,0.17
640,0,C_homogenization_risk,0.17
663,0,C_homogenization_risk,0.17
664,0,C_homogenization_risk,0.17
665,0,C_homogenization_risk,0.17
666,0,C_homogenization_risk,0.17
696,0,C_homogenization_risk,0.17
698,0,C_homogenization_risk,0.17
699,0,C_homogenization_risk,0.17
700,0,C_homogenization_risk,0.17
701,0,C_homogenization_risk,0.17
702,0,C_homogenization_risk,0.17
704,0,C_homogenization_risk,0.17
705,0,C_homogenization_risk,0.17
706,0,C_homogenization_risk,0.17
708,0,C_homogenization_risk,0.17
710,0,C_homogenization_risk,0.17
711,0,C_homogenization_risk,0.17
712,0,C_homogenization_risk,0.17
716,0,C_homogenization_risk,0.17
717,0,C_homogenization_risk,0.17
735,0,C_homogenization_risk,0.17
736,0,C_homogenization_risk,0.17
737,0,C_homogenization_risk,0.17
738,0,C_homogenization_risk,0.17
772,0,C_homogenization_risk,0.17
773,0,C_homogenization_risk,0.17
774,0,C_homogenization_risk,0.17
775,0,C_homogenization_risk,0.17
776,0,C_homogenization_risk,0.17
777,0,C_homogenization_risk,0.17
778,0,C_homogenization_risk,0.17
783,0,C_homogenization_risk,0.17
784,0,C_homogenization_risk,0.17
787,0,C_homogenization_risk,0.17
788,0,C_homogenization_risk,0.17
804,0,C_homogenization_risk,0.17
805,0,C_homogenization_risk,0.17
806,0,C_homogenization_risk,0.17
807,0,C_homogenization_risk,0.17
808,0,C_homogenization_risk,0.17
809,0,C_homogenization_risk,0.17
810,0,C_homogenization_risk,0.17
811,0,C_homogenization_risk,0.17
812,0,C_homogenization_risk,0.17
813,0,C_homogenization_risk,0.17
845,0,C_homogenization_risk,0.17
846,0,C_homogenization_risk,0.17
847,0,C_homogenization_risk,0.17
848,0,C_homogenization_risk,0.17
849,0,C_homogenization_risk,0.17
850,0,C_homogenization_risk,0.17
851,0,C_homogenization_risk,0.17
855,0,C_homogenization_risk,0.17
856,0,C_homogenization_risk,0.17
857,0,C_homogenization_risk,0.17
858,0,C_homogenization_risk,0.17
859,0,C_homogenization_risk,0.17
860,0,C_homogenization_risk,0.17
876,0,C_homogenization_risk,0.17
877,0,C_homogenization_risk,0.17
878,0,C_homogenization_risk,0.17
879,0,C_homogenization_risk,0.17
881,0,C_homogenization_risk,0.17
882,0,C_homogenization_risk,0.17
883,0,C_homogenization_risk,0.17
884,0,C_homogenization_risk,0.17
885,0,C_homogenization_risk,0.17
916,0,C_homogenization_risk,0.17
917,0,C_homogenization_risk,0.17
918,0,C_homogenization_risk,0.17
920,0,C_homogenization_risk,0.17
921,0,C_homogenization_risk,0.17
922,0,C_homogenization_risk,0.17
923,0,C_homogenization_risk,0.17
927,0,C_homogenization_risk,0.17
929,0,C_homogenization_risk,0.17
931,0,C_homogenization_risk,0.17
947,0,C_homogenization_risk,0.17
948,0,C_homogenization_risk,0.17
949,0,C_homogenization_risk,0.17
950,0,C_homogenization_risk,0.17
951,0,C_homogenization_risk,0.17
952,0,C_homogenization_risk,0.17
953,0,C_homogenization_risk,0.17
955,0,C_homogenization_risk,0.17
956,0,C_homogenization_risk,0.17
985,0,C_homogenization_risk,0.17
986,0,C_homogenization_risk,0.17
987,0,C_homogenization_risk,0.17
988,0,C_homogenization_risk,0.17
989,0,C_homogenization_risk,0.17
991,0,C_homogenization_risk,0.17
992,0,C_homogenization_risk,0.17
993,0,C_homogenization_risk,0.17
994,0,C_homogenization_risk,0.17
995,0,C_homogenization_risk,0.17
996,0,C_homogenization_risk,0.17
997,0,C_homogenization_risk,0.17
999,0,C_homogenization_risk,0.17
1001,0,C_homogenization_risk,0.17
1002,0,C_homogenization_risk,0.17
1003,0,C_homogenization_risk,0.17
1018,0,C_homogenization_risk,0.17
1019,0,C_homogenization_risk,0.17
1021,0,C_homogenization_risk,0.17
1022,0,C_homogenization_risk,0.17
1023,0,C_homogenization_risk,0.17
1025,0,C_homogenization_risk,0.17
1027,0,C_homogenization_risk,0.17
1028,0,C_homogenization_risk,0.17
1029,0,C_homogenization_risk,0.17
1055,0,C_homogenization_risk,0.17
1057,0,C_homogenization_risk,0.17
1058,0,C_homogenization_risk,0.17
1061,0,C_homogenization_risk,0.17
1063,0,C_homogenization_risk,0.17
1064,0,C_homogenization_risk,0.17
1065,0,C_homogenization_risk,0.17
1066,0,C_homogenization_risk,0.17
1068,0,C_homogenization_risk,0.17
1069,0,C_homogenization_risk,0.17
1070,0,C_homogenization_risk,0.17
1073,0,C_homogenization_risk,0.17
1075,0,C_homogenization_risk,0.17
1076,0,C_homogenization_risk,0.17
1089,0,C_homogenization_risk,0.17
1090,0,C_homogenization_risk,0.17
1091,0,C_homogenization_risk,0.17
1092,0,C_homogenization_risk,0.17
1093,0,C_homogenization_risk,0.17
1094,0,C_homogenization_risk,0.17
1095,0,C_homogenization_risk,0.17
1096,0,C_homogenization_risk,0.17
1097,0,C_homogenization_risk,0.17
1098,0,C_homogenization_risk,0.17
1100,0,C_homogenization_risk,0.17
1101,0,C_homogenization_risk,0.17
1103,0,C_homogenization_risk,0.17
1126,0,C_homogenization_risk,0.17
1127,0,C_homogenization_risk,0.17
1128,0,C_homogenization_risk,0.17
1129,0,C_homogenization_risk,0.17
1130,0,C_homogenization_risk,0.17
1131,0,C_homogenization_risk,0.17
1133,0,C_homogenization_risk,0.17
1134,0,C_homogenization_risk,0.17
1137,0,C_homogenization_risk,0.17
1138,0,C_homogenization_risk,0.17
1139,0,C_homogenization_risk,0.17
1140,0,C_homogenization_risk,0.17
1142,0,C_homogenization_risk,0.17
1143,0,C_homogenization_risk,0.17
1144,0,C_homogenization_risk,0.17
1145,0,C_homogenization_risk,0.17
1161,0,C_homogenization_risk,0.17
1162,0,C_homogenization_risk,0.17
1163,0,C_homogenization_risk,0.17
1164,0,C_homogenization_risk,0.17
1165,0,C_homogenization_risk,0.17
1166,0,C_homogenization_risk,0.17
1167,0,C_homogenization_risk,0.17
1168,0,C_homogenization_risk,0.17
1169,0,C_homogenization_risk,0.17
1170,0,C_homogenization_risk,0.17
1171,0,C_homogenization_risk,0.17
1172,0,C_homogenization_risk,0.17
1173,0,C_homogenization_risk,0.17
1175,0,C_homogenization_risk,0.17
1196,0,C_homogenization_risk,0.17
1197,0,C_homogenization_risk,0.17
1198,0,C_homogenization_risk,0.17
1199,0,C_homogenization_risk,0.17
1200,0,C_homogenization_risk,0.17
1201,0,C_homogenization_risk,0.17
1202,0,C_homogenization_risk,0.17
1203,0,C_homogenization_risk,0.17
1204,0,C_homogenization_risk,0.17
1205,0,C_homogenization_risk,0.17
1206,0,C_homogenization_risk,0.17
1207,0,C_homogenization_risk,0.17
1208,0,C_homogenization_risk,0.17
1209,0,C_homogenization_risk,0.17
1210,0,C_homogenization_risk,0.17
1211,0,C_homogenization_risk,0.17
1212,0,C_homogenization_risk,0.17
1213,0,C_homogenization_risk,0.17
1214,0,C_homogenization_risk,0.17
1215,0,C_homogenization_risk,0.17
1216,0,C_homogenization_risk,0.17
1234,0,C_homogenization_risk,0.17
1235,0,C_homogenization_risk,0.17
1236,0,C_homogenization_risk,0.17
1237,0,C_homogenization_risk,0.17
1238,0,C_homogenization_risk,0.17
1239,0,C_homogenization_risk,0.17
1240,0,C_homogenization_risk,0.17
1241,0,C_homogenization_risk,0.17
1242,0,C_homogenization_risk,0.17
1243,0,C_homogenization_risk,0.17
1244,0,C_homogenization_risk,0.17
1246,0,C_homogenization_risk,0.17
1247,0,C_homogenization_risk,0.17
1248,0,C_homogenization_risk,0.17
1249,0,C_homogenization_risk,0.17
