mean,sd,q025,median,q975,metric,method,grid_cell,hfi_q
2.4012065401123652,0.18923037384183697,2.048894650071073,2.4083664766835167,2.7654781395469565,corrected_richness,ols,1101,Q4 (high HFI)
3.288694975793919,0.16053981894263067,2.99216527706006,3.288966046434056,3.594432935012302,corrected_richness,ols,1103,Q3
3.5450278170604315,0.2273710911681666,3.1103997277410995,3.5401068564266955,3.968428330183759,corrected_richness,ols,1126,Q1 (low HFI)
3.5880197736573827,0.23619739643426663,3.1195938195183825,3.591462414705364,4.04434175027057,corrected_richness,ols,1127,Q1 (low HFI)
3.5637468130194896,0.24271497496531436,3.087297937856688,3.5715045596206365,4.030796086068393,corrected_richness,ols,1128,Q1 (low HFI)
3.6480809629669895,0.2517087156749022,3.1494124675783444,3.661383280923486,4.110769794534919,corrected_richness,ols,1129,Q1 (low HFI)
3.4343137498607623,0.24077163170516536,2.9960173667159435,3.4320912720638805,3.882217081501664,corrected_richness,ols,1130,Q1 (low HFI)
3.3233842000954623,0.23330958354528947,2.898533441200646,3.3229589912197897,3.778520085489933,corrected_richness,ols,1131,Q1 (low HFI)
3.2899988271472074,0.2366958870268435,2.851941576764904,3.2845791184511635,3.750839623620792,corrected_richness,ols,1133,Q1 (low HFI)
3.1866213481337726,0.24648500969810652,2.6963062720610234,3.175934771255006,3.650052727451945,corrected_richness,ols,1134,Q1 (low HFI)
2.975870219987913,0.22182646137214493,2.5578824495152843,2.9666088692805106,3.4026731943520954,corrected_richness,ols,1137,Q2
3.007390888776084,0.22248262224344836,2.6082796004436952,3.0173627493477326,3.4458084357193473,corrected_richness,ols,1138,Q2
2.924974510110025,0.2189204042796816,2.5241781527138105,2.921813992804955,3.342879246809459,corrected_richness,ols,1139,Q2
2.870307251336403,0.2100939236720986,2.483876143065474,2.864327093600682,3.2922604609123134,corrected_richness,ols,1140,Q2
