grid_cell,metric,mk_S,mk_tau,mk_p
2535,mpd_prob_mctavish,10,1,0.02748633611151034
2539,corrected_richness,10,1,0.02748633611151034
2539,shannon,10,1,0.02748633611151034
2539,inv_simpson,10,1,0.02748633611151034
2539,trait_volume,8,0.8,0.08641073297370003
2539,trait_dispersion,8,0.8,0.08641073297370003
2539,rao_q,8,0.8,0.08641073297370003
2539,feve,10,1,0.02748633611151034
2539,fdiv,0,0,1
2539,fric_prob,0,0,1
2539,fdiv_fund,8,0.8,0.08641073297370003
2539,feve_fund,-2,-0.2,0.8064959405073402
2539,fdis_prob,8,0.8,0.08641073297370003
2539,fmpd_prob,8,0.8,0.08641073297370003
2539,raoq_fund,8,0.8,0.08641073297370003
2539,cwm_pc1,-10,-1,0.02748633611151034
2539,cwm_pc2,2,0.2,0.8064959405073402
2539,pd_prob_mctavish,10,1,0.02748633611151034
2539,mpd_prob_mctavish,10,1,0.02748633611151034
2540,corrected_richness,10,1,0.02748633611151034
2540,shannon,10,1,0.02748633611151034
2540,inv_simpson,10,1,0.02748633611151034
2540,trait_volume,8,0.8,0.08641073297370003
2540,trait_dispersion,8,0.8,0.08641073297370003
2540,rao_q,8,0.8,0.08641073297370003
2540,feve,10,1,0.02748633611151034
2540,fdiv,0,0,1
2540,fric_prob,0,0,1
2540,fdiv_fund,8,0.8,0.08641073297370003
2540,feve_fund,-4,-0.4,0.4624327264504763
2540,fdis_prob,8,0.8,0.08641073297370003
2540,fmpd_prob,8,0.8,0.08641073297370003
2540,raoq_fund,8,0.8,0.08641073297370003
2540,cwm_pc1,-10,-1,0.02748633611151034
2540,cwm_pc2,2,0.2,0.8064959405073402
2540,pd_prob_mctavish,10,1,0.02748633611151034
2540,mpd_prob_mctavish,10,1,0.02748633611151034
2541,corrected_richness,10,1,0.02748633611151034
2541,shannon,10,1,0.02748633611151034
2541,inv_simpson,10,1,0.02748633611151034
2541,trait_volume,8,0.8,0.08641073297370003
2541,trait_dispersion,8,0.8,0.08641073297370003
2541,rao_q,10,1,0.02748633611151034
2541,feve,10,1,0.02748633611151034
2541,fdiv,0,0,1
2541,fric_prob,0,0,1
2541,fdiv_fund,8,0.8,0.08641073297370003
2541,feve_fund,-4,-0.4,0.4624327264504763
2541,fdis_prob,8,0.8,0.08641073297370003
2541,fmpd_prob,10,1,0.02748633611151034
2541,raoq_fund,8,0.8,0.08641073297370003
2541,cwm_pc1,-10,-1,0.02748633611151034
2541,cwm_pc2,2,0.2,0.8064959405073402
2541,pd_prob_mctavish,10,1,0.02748633611151034
2541,mpd_prob_mctavish,10,1,0.02748633611151034
2542,corrected_richness,10,1,0.02748633611151034
2542,shannon,10,1,0.02748633611151034
2542,inv_simpson,10,1,0.02748633611151034
2542,trait_volume,8,0.8,0.08641073297370003
2542,trait_dispersion,8,0.8,0.08641073297370003
2542,rao_q,10,1,0.02748633611151034
2542,feve,10,1,0.02748633611151034
2542,fdiv,0,0,1
2542,fric_prob,0,0,1
2542,fdiv_fund,8,0.8,0.08641073297370003
2542,feve_fund,-4,-0.4,0.4624327264504763
2542,fdis_prob,8,0.8,0.08641073297370003
2542,fmpd_prob,10,1,0.02748633611151034
2542,raoq_fund,8,0.8,0.08641073297370003
2542,cwm_pc1,-10,-1,0.02748633611151034
2542,cwm_pc2,2,0.2,0.8064959405073402
2542,pd_prob_mctavish,10,1,0.02748633611151034
2542,mpd_prob_mctavish,10,1,0.02748633611151034
2544,corrected_richness,10,1,0.02748633611151034
2544,shannon,10,1,0.02748633611151034
2544,inv_simpson,10,1,0.02748633611151034
2544,trait_volume,8,0.8,0.08641073297370003
2544,trait_dispersion,8,0.8,0.08641073297370003
2544,rao_q,10,1,0.02748633611151034
2544,feve,10,1,0.02748633611151034
2544,fdiv,-4,-0.4,0.2888443663464849
2544,fric_prob,0,0,1
2544,fdiv_fund,6,0.6,0.2206713619198468
2544,feve_fund,-6,-0.6,0.2206713619198468
2544,fdis_prob,8,0.8,0.08641073297370003
2544,fmpd_prob,10,1,0.02748633611151034
2544,raoq_fund,8,0.8,0.08641073297370003
2544,cwm_pc1,-10,-1,0.02748633611151034
2544,cwm_pc2,2,0.2,0.8064959405073402
2544,pd_prob_mctavish,10,1,0.02748633611151034
2544,mpd_prob_mctavish,10,1,0.02748633611151034
2545,corrected_richness,10,1,0.02748633611151034
2545,shannon,10,1,0.02748633611151034
2545,inv_simpson,10,1,0.02748633611151034
2545,trait_volume,8,0.8,0.08641073297370003
2545,trait_dispersion,8,0.8,0.08641073297370003
2545,rao_q,10,1,0.02748633611151034
2545,feve,10,1,0.02748633611151034
2545,fdiv,-7,-0.7,0.09609232945567332
2545,fric_prob,0,0,1
2545,fdiv_fund,6,0.6,0.2206713619198468
2545,feve_fund,-6,-0.6,0.2206713619198468
2545,fdis_prob,8,0.8,0.08641073297370003
2545,fmpd_prob,10,1,0.02748633611151034
2545,raoq_fund,8,0.8,0.08641073297370003
2545,cwm_pc1,-10,-1,0.02748633611151034
2545,cwm_pc2,2,0.2,0.8064959405073402
2545,pd_prob_mctavish,10,1,0.02748633611151034
2545,mpd_prob_mctavish,10,1,0.02748633611151034
2546,corrected_richness,10,1,0.02748633611151034
2546,shannon,10,1,0.02748633611151034
2546,inv_simpson,10,1,0.02748633611151034
2546,trait_volume,8,0.8,0.08641073297370003
2546,trait_dispersion,8,0.8,0.08641073297370003
2546,rao_q,10,1,0.02748633611151034
2546,feve,10,1,0.02748633611151034
2546,fdiv,-5,-0.5,0.3122163883433193
2546,fric_prob,0,0,1
2546,fdiv_fund,8,0.8,0.08641073297370003
2546,feve_fund,-6,-0.6,0.2206713619198468
2546,fdis_prob,8,0.8,0.08641073297370003
2546,fmpd_prob,10,1,0.02748633611151034
2546,raoq_fund,8,0.8,0.08641073297370003
2546,cwm_pc1,-10,-1,0.02748633611151034
2546,cwm_pc2,2,0.2,0.8064959405073402
2546,pd_prob_mctavish,10,1,0.02748633611151034
2546,mpd_prob_mctavish,10,1,0.02748633611151034
2547,corrected_richness,10,1,0.02748633611151034
2547,shannon,10,1,0.02748633611151034
2547,inv_simpson,10,1,0.02748633611151034
2547,trait_volume,10,1,0.02748633611151034
2547,trait_dispersion,8,0.8,0.08641073297370003
2547,rao_q,10,1,0.02748633611151034
2547,feve,10,1,0.02748633611151034
2547,fdiv,-6,-0.6,0.2206713619198468
2547,fric_prob,0,0,1
2547,fdiv_fund,8,0.8,0.08641073297370003
2547,feve_fund,-6,-0.6,0.2206713619198468
2547,fdis_prob,6,0.6,0.2206713619198468
2547,fmpd_prob,10,1,0.02748633611151034
2547,raoq_fund,8,0.8,0.08641073297370003
2547,cwm_pc1,-10,-1,0.02748633611151034
2547,cwm_pc2,2,0.2,0.8064959405073402
2547,pd_prob_mctavish,10,1,0.02748633611151034
2547,mpd_prob_mctavish,10,1,0.02748633611151034
2548,corrected_richness,10,1,0.02748633611151034
2548,shannon,10,1,0.02748633611151034
2548,inv_simpson,10,1,0.02748633611151034
2548,trait_volume,10,1,0.02748633611151034
2548,trait_dispersion,8,0.8,0.08641073297370003
2548,rao_q,10,1,0.02748633611151034
2548,feve,10,1,0.02748633611151034
2548,fdiv,-6,-0.6,0.2206713619198468
2548,fric_prob,2,0.2,0.7236736098317631
2548,fdiv_fund,8,0.8,0.08641073297370003
2548,feve_fund,-2,-0.2,0.8064959405073402
2548,fdis_prob,8,0.8,0.08641073297370003
2548,fmpd_prob,10,1,0.02748633611151034
2548,raoq_fund,8,0.8,0.08641073297370003
2548,cwm_pc1,-10,-1,0.02748633611151034
2548,cwm_pc2,2,0.2,0.8064959405073402
2548,pd_prob_mctavish,10,1,0.02748633611151034
2548,mpd_prob_mctavish,10,1,0.02748633611151034
2549,corrected_richness,10,1,0.02748633611151034
2549,shannon,10,1,0.02748633611151034
2549,inv_simpson,10,1,0.02748633611151034
2549,trait_volume,10,1,0.02748633611151034
2549,trait_dispersion,8,0.8,0.08641073297370003
2549,rao_q,10,1,0.02748633611151034
2549,feve,10,1,0.02748633611151034
2549,fdiv,-6,-0.6,0.2206713619198468
2549,fric_prob,-1,-0.1,1
2549,fdiv_fund,8,0.8,0.08641073297370003
2549,feve_fund,-2,-0.2,0.8064959405073402
2549,fdis_prob,8,0.8,0.08641073297370003
2549,fmpd_prob,10,1,0.02748633611151034
2549,raoq_fund,8,0.8,0.08641073297370003
2549,cwm_pc1,-10,-1,0.02748633611151034
2549,cwm_pc2,2,0.2,0.8064959405073402
2549,pd_prob_mctavish,10,1,0.02748633611151034
2549,mpd_prob_mctavish,10,1,0.02748633611151034
2550,corrected_richness,10,1,0.02748633611151034
2550,shannon,10,1,0.02748633611151034
2550,inv_simpson,10,1,0.02748633611151034
2550,trait_volume,10,1,0.02748633611151034
2550,trait_dispersion,8,0.8,0.08641073297370003
2550,rao_q,10,1,0.02748633611151034
2550,feve,10,1,0.02748633611151034
2550,fdiv,-6,-0.6,0.2206713619198468
2550,fric_prob,-3,-0.3,0.6133543559547467
2550,fdiv_fund,8,0.8,0.08641073297370003
2550,feve_fund,-2,-0.2,0.8064959405073402
2550,fdis_prob,8,0.8,0.08641073297370003
2550,fmpd_prob,10,1,0.02748633611151034
2550,raoq_fund,8,0.8,0.08641073297370003
2550,cwm_pc1,-10,-1,0.02748633611151034
2550,cwm_pc2,0,0,1
2550,pd_prob_mctavish,10,1,0.02748633611151034
2550,mpd_prob_mctavish,10,1,0.02748633611151034
2551,corrected_richness,10,1,0.02748633611151034
2551,shannon,10,1,0.02748633611151034
2551,inv_simpson,10,1,0.02748633611151034
2551,trait_volume,10,1,0.02748633611151034
2551,trait_dispersion,8,0.8,0.08641073297370003
2551,rao_q,10,1,0.02748633611151034
2551,feve,10,1,0.02748633611151034
2551,fdiv,-6,-0.6,0.2206713619198468
2551,fric_prob,-3,-0.3,0.6133543559547467
2551,fdiv_fund,8,0.8,0.08641073297370003
2551,feve_fund,-2,-0.2,0.8064959405073402
2551,fdis_prob,4,0.4,0.4624327264504763
2551,fmpd_prob,10,1,0.02748633611151034
2551,raoq_fund,6,0.6,0.2206713619198468
2551,cwm_pc1,-10,-1,0.02748633611151034
2551,cwm_pc2,0,0,1
2551,pd_prob_mctavish,10,1,0.02748633611151034
2551,mpd_prob_mctavish,10,1,0.02748633611151034
2552,corrected_richness,10,1,0.02748633611151034
2552,shannon,10,1,0.02748633611151034
2552,inv_simpson,10,1,0.02748633611151034
2552,trait_volume,8,0.8,0.08641073297370003
2552,trait_dispersion,8,0.8,0.08641073297370003
2552,rao_q,10,1,0.02748633611151034
2552,feve,10,1,0.02748633611151034
2552,fdiv,-6,-0.6,0.2206713619198468
2552,fric_prob,-2,-0.2,0.8064959405073402
2552,fdiv_fund,8,0.8,0.08641073297370003
2552,feve_fund,-2,-0.2,0.8064959405073402
2552,fdis_prob,6,0.6,0.2206713619198468
2552,fmpd_prob,10,1,0.02748633611151034
2552,raoq_fund,8,0.8,0.08641073297370003
2552,cwm_pc1,-10,-1,0.02748633611151034
2552,cwm_pc2,2,0.2,0.8064959405073402
2552,pd_prob_mctavish,10,1,0.02748633611151034
2552,mpd_prob_mctavish,10,1,0.02748633611151034
2553,corrected_richness,10,1,0.02748633611151034
2553,shannon,10,1,0.02748633611151034
2553,inv_simpson,10,1,0.02748633611151034
2553,trait_volume,8,0.8,0.08641073297370003
2553,trait_dispersion,4,0.4,0.4624327264504763
2553,rao_q,8,0.8,0.08641073297370003
2553,feve,10,1,0.02748633611151034
2553,fdiv,-6,-0.6,0.2206713619198468
2553,fric_prob,-2,-0.2,0.8064959405073402
2553,fdiv_fund,10,1,0.02748633611151034
2553,feve_fund,-4,-0.4,0.4624327264504763
2553,fdis_prob,4,0.4,0.4624327264504763
2553,fmpd_prob,8,0.8,0.08641073297370003
2553,raoq_fund,6,0.6,0.2206713619198468
2553,cwm_pc1,-10,-1,0.02748633611151034
2553,cwm_pc2,2,0.2,0.8064959405073402
2553,pd_prob_mctavish,10,1,0.02748633611151034
2553,mpd_prob_mctavish,10,1,0.02748633611151034
2554,corrected_richness,10,1,0.02748633611151034
2554,shannon,10,1,0.02748633611151034
2554,inv_simpson,10,1,0.02748633611151034
2554,trait_volume,6,0.6,0.2206713619198468
2554,trait_dispersion,4,0.4,0.4624327264504763
2554,rao_q,8,0.8,0.08641073297370003
2554,feve,10,1,0.02748633611151034
2554,fdiv,-6,-0.6,0.2206713619198468
2554,fric_prob,2,0.2,0.8064959405073402
2554,fdiv_fund,8,0.8,0.08641073297370003
2554,feve_fund,-6,-0.6,0.2206713619198468
2554,fdis_prob,6,0.6,0.2206713619198468
2554,fmpd_prob,8,0.8,0.08641073297370003
2554,raoq_fund,8,0.8,0.08641073297370003
2554,cwm_pc1,-10,-1,0.02748633611151034
2554,cwm_pc2,4,0.4,0.4624327264504763
2554,pd_prob_mctavish,10,1,0.02748633611151034
2554,mpd_prob_mctavish,10,1,0.02748633611151034
2555,corrected_richness,10,1,0.02748633611151034
2555,shannon,10,1,0.02748633611151034
2555,inv_simpson,10,1,0.02748633611151034
2555,trait_volume,2,0.2,0.8064959405073402
2555,trait_dispersion,4,0.4,0.4624327264504763
2555,rao_q,4,0.4,0.4624327264504763
2555,feve,10,1,0.02748633611151034
2555,fdiv,-4,-0.4,0.4624327264504763
2555,fric_prob,2,0.2,0.8064959405073402
2555,fdiv_fund,10,1,0.02748633611151034
2555,feve_fund,-6,-0.6,0.2206713619198468
2555,fdis_prob,6,0.6,0.2206713619198468
2555,fmpd_prob,2,0.2,0.8064959405073402
2555,raoq_fund,8,0.8,0.08641073297370003
2555,cwm_pc1,-10,-1,0.02748633611151034
2555,cwm_pc2,4,0.4,0.4624327264504763
2555,pd_prob_mctavish,10,1,0.02748633611151034
2555,mpd_prob_mctavish,10,1,0.02748633611151034
2556,corrected_richness,10,1,0.02748633611151034
2556,shannon,10,1,0.02748633611151034
2556,inv_simpson,10,1,0.02748633611151034
2556,trait_volume,0,0,1
2556,trait_dispersion,4,0.4,0.4624327264504763
2556,rao_q,0,0,1
2556,feve,10,1,0.02748633611151034
2556,fdiv,-4,-0.4,0.4624327264504763
2556,fric_prob,2,0.2,0.8064959405073402
2556,fdiv_fund,8,0.8,0.08641073297370003
2556,feve_fund,-8,-0.8,0.08641073297370003
2556,fdis_prob,8,0.8,0.08641073297370003
2556,fmpd_prob,0,0,1
2556,raoq_fund,8,0.8,0.08641073297370003
2556,cwm_pc1,-10,-1,0.02748633611151034
2556,cwm_pc2,6,0.6,0.2206713619198468
2556,pd_prob_mctavish,10,1,0.02748633611151034
2556,mpd_prob_mctavish,10,1,0.02748633611151034
2557,corrected_richness,10,1,0.02748633611151034
2557,shannon,10,1,0.02748633611151034
2557,inv_simpson,10,1,0.02748633611151034
2557,trait_volume,-2,-0.2,0.8064959405073402
2557,trait_dispersion,2,0.2,0.8064959405073402
2557,rao_q,-2,-0.2,0.8064959405073402
2557,feve,10,1,0.02748633611151034
2557,fdiv,-4,-0.4,0.4624327264504763
2557,fric_prob,2,0.2,0.8064959405073402
2557,fdiv_fund,6,0.6,0.2206713619198468
2557,feve_fund,-10,-1,0.02748633611151034
2557,fdis_prob,6,0.6,0.2206713619198468
2557,fmpd_prob,-2,-0.2,0.8064959405073402
2557,raoq_fund,4,0.4,0.4624327264504763
2557,cwm_pc1,-10,-1,0.02748633611151034
2557,cwm_pc2,6,0.6,0.2206713619198468
2557,pd_prob_mctavish,10,1,0.02748633611151034
2557,mpd_prob_mctavish,10,1,0.02748633611151034
2558,corrected_richness,10,1,0.02748633611151034
2558,shannon,10,1,0.02748633611151034
2558,inv_simpson,10,1,0.02748633611151034
2558,trait_volume,-4,-0.4,0.4624327264504763
2558,trait_dispersion,0,0,1
2558,rao_q,-2,-0.2,0.8064959405073402
2558,feve,10,1,0.02748633611151034
2558,fdiv,-2,-0.2,0.8064959405073402
2558,fric_prob,0,0,1
2558,fdiv_fund,8,0.8,0.08641073297370003
2558,feve_fund,-10,-1,0.02748633611151034
2558,fdis_prob,2,0.2,0.8064959405073402
2558,fmpd_prob,-2,-0.2,0.8064959405073402
2558,raoq_fund,2,0.2,0.8064959405073402
2558,cwm_pc1,-10,-1,0.02748633611151034
2558,cwm_pc2,6,0.6,0.2206713619198468
2558,pd_prob_mctavish,10,1,0.02748633611151034
2558,mpd_prob_mctavish,10,1,0.02748633611151034
2559,corrected_richness,10,1,0.02748633611151034
2559,shannon,10,1,0.02748633611151034
2559,inv_simpson,10,1,0.02748633611151034
2559,trait_volume,-6,-0.6,0.2206713619198468
2559,trait_dispersion,-4,-0.4,0.4624327264504763
2559,rao_q,-4,-0.4,0.4624327264504763
2559,feve,10,1,0.02748633611151034
2559,fdiv,-2,-0.2,0.8064959405073402
2559,fric_prob,0,0,1
2559,fdiv_fund,8,0.8,0.08641073297370003
2559,feve_fund,-10,-1,0.02748633611151034
2559,fdis_prob,-2,-0.2,0.8064959405073402
2559,fmpd_prob,-4,-0.4,0.4624327264504763
2559,raoq_fund,0,0,1
2559,cwm_pc1,-10,-1,0.02748633611151034
2559,cwm_pc2,6,0.6,0.2206713619198468
2559,pd_prob_mctavish,10,1,0.02748633611151034
2559,mpd_prob_mctavish,10,1,0.02748633611151034
2560,corrected_richness,10,1,0.02748633611151034
2560,shannon,10,1,0.02748633611151034
2560,inv_simpson,10,1,0.02748633611151034
2560,trait_volume,-8,-0.8,0.08641073297370003
2560,trait_dispersion,-4,-0.4,0.4624327264504763
2560,rao_q,-6,-0.6,0.2206713619198468
2560,feve,10,1,0.02748633611151034
2560,fdiv,-2,-0.2,0.8064959405073402
2560,fric_prob,2,0.2,0.8064959405073402
2560,fdiv_fund,0,0,1
2560,feve_fund,-10,-1,0.02748633611151034
2560,fdis_prob,-2,-0.2,0.8064959405073402
2560,fmpd_prob,-6,-0.6,0.2206713619198468
2560,raoq_fund,-2,-0.2,0.8064959405073402
2560,cwm_pc1,-10,-1,0.02748633611151034
2560,cwm_pc2,6,0.6,0.2206713619198468
2560,pd_prob_mctavish,10,1,0.02748633611151034
2560,mpd_prob_mctavish,10,1,0.02748633611151034
2561,corrected_richness,10,1,0.02748633611151034
2561,shannon,10,1,0.02748633611151034
2561,inv_simpson,10,1,0.02748633611151034
2561,trait_volume,-8,-0.8,0.08641073297370003
2561,trait_dispersion,-4,-0.4,0.4624327264504763
2561,rao_q,-8,-0.8,0.08641073297370003
2561,feve,10,1,0.02748633611151034
2561,fdiv,-2,-0.2,0.8064959405073402
2561,fric_prob,2,0.2,0.8064959405073402
2561,fdiv_fund,-4,-0.4,0.4624327264504763
2561,feve_fund,-10,-1,0.02748633611151034
2561,fdis_prob,-8,-0.8,0.08641073297370003
2561,fmpd_prob,-8,-0.8,0.08641073297370003
2561,raoq_fund,-8,-0.8,0.08641073297370003
2561,cwm_pc1,-10,-1,0.02748633611151034
2561,cwm_pc2,6,0.6,0.2206713619198468
2561,pd_prob_mctavish,10,1,0.02748633611151034
2561,mpd_prob_mctavish,10,1,0.02748633611151034
2562,corrected_richness,10,1,0.02748633611151034
2562,shannon,10,1,0.02748633611151034
2562,inv_simpson,10,1,0.02748633611151034
2562,trait_volume,-8,-0.8,0.08641073297370003
2562,trait_dispersion,-4,-0.4,0.4624327264504763
2562,rao_q,-8,-0.8,0.08641073297370003
2562,feve,10,1,0.02748633611151034
2562,fdiv,-2,-0.2,0.8064959405073402
2562,fric_prob,0,0,1
2562,fdiv_fund,-8,-0.8,0.08641073297370003
2562,feve_fund,-10,-1,0.02748633611151034
2562,fdis_prob,-6,-0.6,0.2206713619198468
2562,fmpd_prob,-8,-0.8,0.08641073297370003
2562,raoq_fund,-8,-0.8,0.08641073297370003
2562,cwm_pc1,-10,-1,0.02748633611151034
2562,cwm_pc2,6,0.6,0.2206713619198468
2562,pd_prob_mctavish,10,1,0.02748633611151034
2562,mpd_prob_mctavish,10,1,0.02748633611151034
2563,corrected_richness,10,1,0.02748633611151034
2563,shannon,10,1,0.02748633611151034
2563,inv_simpson,10,1,0.02748633611151034
2563,trait_volume,-8,-0.8,0.08641073297370003
2563,trait_dispersion,-4,-0.4,0.4624327264504763
2563,rao_q,-8,-0.8,0.08641073297370003
2563,feve,10,1,0.02748633611151034
2563,fdiv,0,0,1
2563,fric_prob,-2,-0.2,0.8064959405073402
2563,fdiv_fund,-8,-0.8,0.08641073297370003
2563,feve_fund,-10,-1,0.02748633611151034
2563,fdis_prob,-8,-0.8,0.08641073297370003
2563,fmpd_prob,-8,-0.8,0.08641073297370003
2563,raoq_fund,-8,-0.8,0.08641073297370003
2563,cwm_pc1,-10,-1,0.02748633611151034
2563,cwm_pc2,6,0.6,0.2206713619198468
2563,pd_prob_mctavish,10,1,0.02748633611151034
2563,mpd_prob_mctavish,10,1,0.02748633611151034
2564,corrected_richness,10,1,0.02748633611151034
2564,shannon,10,1,0.02748633611151034
2564,inv_simpson,10,1,0.02748633611151034
2564,trait_volume,-8,-0.8,0.08641073297370003
2564,trait_dispersion,-4,-0.4,0.4624327264504763
2564,rao_q,-8,-0.8,0.08641073297370003
2564,feve,10,1,0.02748633611151034
2564,fdiv,0,0,1
2564,fric_prob,-2,-0.2,0.8064959405073402
2564,fdiv_fund,-10,-1,0.02748633611151034
2564,feve_fund,-10,-1,0.02748633611151034
2564,fdis_prob,-8,-0.8,0.08641073297370003
2564,fmpd_prob,-8,-0.8,0.08641073297370003
2564,raoq_fund,-10,-1,0.02748633611151034
2564,cwm_pc1,-10,-1,0.02748633611151034
2564,cwm_pc2,6,0.6,0.2206713619198468
2564,pd_prob_mctavish,10,1,0.02748633611151034
2564,mpd_prob_mctavish,10,1,0.02748633611151034
2565,corrected_richness,10,1,0.02748633611151034
2565,shannon,10,1,0.02748633611151034
2565,inv_simpson,10,1,0.02748633611151034
2565,trait_volume,-8,-0.8,0.08641073297370003
2565,trait_dispersion,-6,-0.6,0.2206713619198468
2565,rao_q,-8,-0.8,0.08641073297370003
2565,feve,10,1,0.02748633611151034
2565,fdiv,0,0,1
2565,fric_prob,-2,-0.2,0.8064959405073402
2565,fdiv_fund,-10,-1,0.02748633611151034
2565,feve_fund,-10,-1,0.02748633611151034
2565,fdis_prob,-8,-0.8,0.08641073297370003
2565,fmpd_prob,-8,-0.8,0.08641073297370003
2565,raoq_fund,-10,-1,0.02748633611151034
2565,cwm_pc1,-10,-1,0.02748633611151034
2565,cwm_pc2,6,0.6,0.2206713619198468
2565,pd_prob_mctavish,10,1,0.02748633611151034
2565,mpd_prob_mctavish,10,1,0.02748633611151034
2566,corrected_richness,10,1,0.02748633611151034
2566,shannon,10,1,0.02748633611151034
2566,inv_simpson,10,1,0.02748633611151034
2566,trait_volume,-8,-0.8,0.08641073297370003
2566,trait_dispersion,-6,-0.6,0.2206713619198468
2566,rao_q,-8,-0.8,0.08641073297370003
2566,feve,10,1,0.02748633611151034
2566,fdiv,0,0,1
2566,fric_prob,-2,-0.2,0.8064959405073402
2566,fdiv_fund,-10,-1,0.02748633611151034
2566,feve_fund,-10,-1,0.02748633611151034
2566,fdis_prob,-8,-0.8,0.08641073297370003
2566,fmpd_prob,-8,-0.8,0.08641073297370003
2566,raoq_fund,-10,-1,0.02748633611151034
2566,cwm_pc1,-10,-1,0.02748633611151034
2566,cwm_pc2,6,0.6,0.2206713619198468
2566,pd_prob_mctavish,10,1,0.02748633611151034
2566,mpd_prob_mctavish,10,1,0.02748633611151034
2567,corrected_richness,10,1,0.02748633611151034
2567,shannon,10,1,0.02748633611151034
2567,inv_simpson,10,1,0.02748633611151034
2567,trait_volume,-10,-1,0.02748633611151034
2567,trait_dispersion,-6,-0.6,0.2206713619198468
2567,rao_q,-10,-1,0.02748633611151034
2567,feve,10,1,0.02748633611151034
2567,fdiv,0,0,1
2567,fric_prob,4,0.4,0.4624327264504763
2567,fdiv_fund,-6,-0.6,0.2206713619198468
2567,feve_fund,-10,-1,0.02748633611151034
2567,fdis_prob,-8,-0.8,0.08641073297370003
2567,fmpd_prob,-10,-1,0.02748633611151034
2567,raoq_fund,-10,-1,0.02748633611151034
2567,cwm_pc1,-10,-1,0.02748633611151034
2567,cwm_pc2,6,0.6,0.2206713619198468
2567,pd_prob_mctavish,10,1,0.02748633611151034
2567,mpd_prob_mctavish,10,1,0.02748633611151034
2568,corrected_richness,10,1,0.02748633611151034
2568,shannon,10,1,0.02748633611151034
2568,inv_simpson,10,1,0.02748633611151034
2568,trait_volume,-10,-1,0.02748633611151034
2568,trait_dispersion,-6,-0.6,0.2206713619198468
2568,rao_q,-10,-1,0.02748633611151034
2568,feve,10,1,0.02748633611151034
2568,fdiv,0,0,1
2568,fric_prob,6,0.6,0.2206713619198468
2568,fdiv_fund,-4,-0.4,0.4624327264504763
2568,feve_fund,-10,-1,0.02748633611151034
2568,fdis_prob,-8,-0.8,0.08641073297370003
2568,fmpd_prob,-10,-1,0.02748633611151034
2568,raoq_fund,-10,-1,0.02748633611151034
2568,cwm_pc1,-10,-1,0.02748633611151034
2568,cwm_pc2,6,0.6,0.2206713619198468
2568,pd_prob_mctavish,10,1,0.02748633611151034
2568,mpd_prob_mctavish,10,1,0.02748633611151034
2569,corrected_richness,10,1,0.02748633611151034
2569,shannon,10,1,0.02748633611151034
2569,inv_simpson,10,1,0.02748633611151034
2569,trait_volume,-10,-1,0.02748633611151034
2569,trait_dispersion,-6,-0.6,0.2206713619198468
2569,rao_q,-10,-1,0.02748633611151034
2569,feve,10,1,0.02748633611151034
2569,fdiv,0,0,1
2569,fric_prob,8,0.8,0.08641073297370003
2569,fdiv_fund,0,0,1
2569,feve_fund,-10,-1,0.02748633611151034
2569,fdis_prob,-8,-0.8,0.08641073297370003
2569,fmpd_prob,-10,-1,0.02748633611151034
2569,raoq_fund,-10,-1,0.02748633611151034
2569,cwm_pc1,-10,-1,0.02748633611151034
2569,cwm_pc2,6,0.6,0.2206713619198468
2569,pd_prob_mctavish,10,1,0.02748633611151034
2569,mpd_prob_mctavish,10,1,0.02748633611151034
2570,corrected_richness,10,1,0.02748633611151034
2570,shannon,10,1,0.02748633611151034
2570,inv_simpson,10,1,0.02748633611151034
2570,trait_volume,-10,-1,0.02748633611151034
2570,trait_dispersion,-6,-0.6,0.2206713619198468
2570,rao_q,-10,-1,0.02748633611151034
2570,feve,10,1,0.02748633611151034
2570,fdiv,0,0,1
2570,fric_prob,8,0.8,0.08641073297370003
2570,fdiv_fund,0,0,1
2570,feve_fund,-10,-1,0.02748633611151034
2570,fdis_prob,-8,-0.8,0.08641073297370003
2570,fmpd_prob,-10,-1,0.02748633611151034
2570,raoq_fund,-8,-0.8,0.08641073297370003
2570,cwm_pc1,-10,-1,0.02748633611151034
2570,cwm_pc2,6,0.6,0.2206713619198468
2570,pd_prob_mctavish,10,1,0.02748633611151034
2570,mpd_prob_mctavish,10,1,0.02748633611151034
2571,corrected_richness,10,1,0.02748633611151034
2571,shannon,10,1,0.02748633611151034
2571,inv_simpson,10,1,0.02748633611151034
2571,trait_volume,-10,-1,0.02748633611151034
2571,trait_dispersion,-8,-0.8,0.08641073297370003
2571,rao_q,-10,-1,0.02748633611151034
2571,feve,10,1,0.02748633611151034
2571,fdiv,0,0,1
2571,fric_prob,8,0.8,0.08641073297370003
2571,fdiv_fund,2,0.2,0.8064959405073402
2571,feve_fund,-10,-1,0.02748633611151034
2571,fdis_prob,-6,-0.6,0.2206713619198468
2571,fmpd_prob,-10,-1,0.02748633611151034
2571,raoq_fund,-6,-0.6,0.2206713619198468
2571,cwm_pc1,-10,-1,0.02748633611151034
2571,cwm_pc2,6,0.6,0.2206713619198468
2571,pd_prob_mctavish,10,1,0.02748633611151034
2571,mpd_prob_mctavish,10,1,0.02748633611151034
2572,corrected_richness,10,1,0.02748633611151034
2572,shannon,10,1,0.02748633611151034
2572,inv_simpson,10,1,0.02748633611151034
