grid_cell,grid_id,centroid_lon,centroid_lat,area_km2,bio1,bio2,bio3,bio4,bio5,bio6,bio7,bio8,bio9,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,elev_mean,elev_sd,texture_shannon,texture_entropy,texture_contrast,npp_mean,landcover_trees,landcover_cropland,landcover_built,landcover_shrubs,landcover_grassland,landcover_water,hfi_2000,hfi_2005,hfi_2010,hfi_2015,hfi_2020,hfi_2024,hfi_mean,hfi_sd,habitat_diversity_shannon,habitat_diversity_richness,habitat_diversity_evenness,habitat_dominance,habitat_diversity_simpson,natural_landcover_fraction,human_modified_fraction,year_scaled
1416,G01416,115.43351400935853,41.92666139845998,9999.999999999853,1.8972593834002813,9.00434308052063,-5.707175016403198,398.6666666666667,96.03333333333333,2.5,101.24202728271484,249.23333333333332,10.066666666666666,249.23333333333332,10.066666666666666,12.747710418701171,43.773888778686526,602.2305094401041,14.224208418528239,-14.840891615549724,29.06510009765625,9.00434308052063,-5.556411115328471,4317.3,449.2706848614341,34572.303258145366,56477.734335839596,318440.365914787,101.46520833868355,0.17445081868232135,0.0013407212498892924,0.002017017549130356,0.03414509747945579,0.4764270272861958,0.004908138405433412,7.031119264755984,7.03631874458548,6.981498901968513,7.219264463105667,7.377958717148759,7.394861233184423,7.173503554124804,0.18376830022266105,0.8173940564537172,3,0.744024133795805,0.6871984850957926,0.4619536612983085,0.6899310818534062,0.0033577387990196485,0
1417,G01417,116.331829293478,41.92666139845996,9999.999999999874,5.414266203641891,12.141618404388428,-2.009629994928837,731.48,150.76,4.28,91.54021759033203,416.24,18.6,416.24,20.16,10.828672561645508,41.06354248046875,580.0184143066406,16.908180046081544,-9.493769977688789,26.401949996948243,12.141618404388428,-1.5380199813842774,3512.48,839.0984308569923,34050.92344497608,56190.34449760766,403312.65311004786,264.7131175161565,0.5606069883637743,0.0010103411322253525,4.3273879203405987e-4,0.001999834310765337,0.18265093564751742,0.0059773391780151485,3.671384641239594,3.7236903048305043,3.784578531000509,3.9309853425028125,4.016225809560103,4.003124800532545,3.854998238277678,0.1480705978727912,0.6303950892482982,2,0.9094678690592753,0.7448163174893341,0.3862886190354553,0.7512350975000722,0.0014430799242594124,0
1418,G01418,117.2301445775976,41.92666139845996,9999.999999999973,13.493785705566406,19.317486610412598,6.536338394470513,1454.84,277.8,8.2,86.63994812011718,793.96,36.84,793.96,51.36,9.86259334564209,40.90812194824219,525.3512060546875,23.9985099029541,-0.10928001910448075,24.10778991699219,19.317486610412598,7.73108169555664,1991.72,783.9255130431718,32332.86215538847,54747.874686716794,246816.5037593985,583.2082341725413,0.8881563158168416,0.0010374463962593667,3.041617969840097e-4,3.703703714386455e-6,0.0379953508488616,0.005048177377767737,3.8068085761587556,3.8785586743819938,3.9113246321798467,3.943782659492397,3.907306258100589,3.9021968649271774,3.891662944206793,0.046541828746189694,0.2153324228853094,2,0.310659018639241,0.9524003316720647,0.09124290999594342,0.9312035477471854,0.0013416081932433764,0
1419,G01419,118.12845986171706,41.92666139845996,9999.999999999975,9.990781545639038,16.16198336283366,2.8835236291401087,1306.7333333333333,255.4,8.5,85.50026219685873,719.8,36.7,719.8,47.96666666666667,10.099166011810302,40.76619885762533,547.5844045003255,20.904725074768066,-3.861449960867564,24.76617488861084,16.16198336283366,4.247269451618195,2603.7,683.7121873803434,31588.54066985646,53945.916267942586,212686.74880382774,344.9561079495914,0.8236847615975063,1.301426465579962e-4,2.1469749217846996e-4,5.735366550564859e-6,0.11710156412745497,0.004073044763618387,2.1889728308663496,2.2297764961691575,2.252264756928228,2.2906926244611503,2.265598722924873,2.268349934643244,2.249275894332167,0.03569655045892414,0.40532672784145424,2,0.5847628601966166,0.8714304849293778,0.2252416685787032,0.9448651058551302,3.448401387364661e-4,0
1420,G01420,119.02677514583667,41.92666139845996,9999.999999999753,3.438691670894623,10.136296768188476,-3.9882466588914394,959.2,190.2,9.16,81.79544555664063,519.2,36.84,519.2,41.68,10.135631675720214,39.46130783081055,584.7843212890625,14.79507007598877,-10.898589973449708,25.693660278320312,10.136296768188476,-2.497551641855389,3727.6,385.1944314239239,36265.52151898734,58413.64050632912,632909.6582278481,168.63292818704613,0.3745504289080109,6.188206661478233e-4,1.0310916316769945e-4,4.0126705566913816e-5,0.2623642788150785,0.009127417138321287,1.9266398977293482,1.8873712005948022,1.9158853766032247,1.981840028066598,2.029580200660315,2.0280072554451722,1.9615539931832433,0.06043645836441964,0.7511380713781715,3,0.6837153371812409,0.5790785521816626,0.49993087464740416,0.6460822515669776,7.219298293155228e-4,0
1421,G01421,119.925090429956,41.926661398459956,9999.999999999918,1.059893082017484,8.057802511298139,-6.558864088162132,822.304347826087,164.52173913043478,8.73913043478261,78.39438529636548,435.04347826086956,35.608695652173914,435.04347826086956,39.04347826086956,10.446570562279742,39.37721335369608,605.8601870329484,12.789760796920113,-13.746293503305186,26.536054196565047,8.057802511298139,-5.063829720020294,4146.217391304348,518.6974907945109,35159.66336633663,56913.9702970297,443147.2846534653,142.09766810909275,0.2909884308788961,4.7773062496642653e-4,6.860563808666024e-4,0.0032682226996968208,0.23462064272588534,0.005288703657505424,2.8420503097497996,2.8161814026514365,2.8639317957568298,2.984099235650162,3.0542918916721007,3.06228647129484,2.9371401844625282,0.11011253102664184,0.7844406253835424,2,1.1317086001126737,0.5435685402956849,0.5123126240651847,0.5341659999619838,0.0011637870058330288,0
1422,G01422,120.82340571407559,41.92666139845994,9999.999999999904,1.8739336838945746,8.80653886795044,-5.66104172898146,715.6,144.13333333333333,7.766666666666667,75.76381505330404,368.6333333333333,32.9,368.6333333333333,35.4,10.443386840820313,39.80227076212565,597.9568888346354,13.437125078837077,-12.791441726684571,26.22856674194336,8.80653886795044,-4.34747222661972,4018,428.7307651259905,34287.65071770335,55616.35167464115,310668.2631578947,116.96200017188443,0.39679280702462477,8.137914256219578e-4,0.001073840156664429,0.004145828470809186,0.25522557511324273,0.004920633531300763,5.078150238590558,5.091392947793303,5.142485864127792,5.24185455803848,5.39570175372947,5.38719055785923,5.222795986689806,0.1427754007578046,0.7614743835371306,2,1.0985753168929988,0.598505702053989,0.49348946890224077,0.6610848441399775,0.001887631582286387,0
1423,G01423,121.72172099819515,41.92666139845996,10000,3.5958091294765473,10.586078338623047,-4.068771704435348,635.12,132.76,5.16,78.96385772705078,333.2,23.96,333.2,25.32,11.00699993133545,40.63031036376953,603.4557446289062,15.454199981689452,-11.620550022125244,27.074750061035157,10.586078338623047,-3.0810867017507553,3791.32,344.1261541934876,31761.458646616542,53607.02255639098,178319.86215538846,131.72567677545754,0.5004909843287491,0.0018182261229935691,0.0012325633545651816,0.0036481578960904063,0.36226030195195763,0.0020972222189893424,6.685037764584854,6.790887855171923,6.87405611439788,7.121005975520915,7.326620594410625,7.330549867151606,7.0213596952063,0.2780792028095198,0.7430193031025848,2,1.0719502638708727,0.5742555737567103,0.4974344216546027,0.8684966663957864,0.0030507894775587507,0
1424,G01424,122.62003628231469,41.92666139845996,10000,2.569418425299227,9.467711130777994,-5.118323610226313,674.7,146.93333333333334,3.7666666666666666,87.96038131713867,377.1333333333333,18.133333333333333,377.1333333333333,18.233333333333334,12.31613270441691,43.035909016927086,599.5471415201823,14.552191638946534,-14.037024879455567,28.589216486612955,9.467711130777994,-4.68521387775739,4081.866666666667,342.1956219447597,31057.191387559807,52949.961722488035,174783.75119617226,102.54820122274621,0.40232181010501944,0.0026492474180750116,0.001806099362131759,0.02015320219993638,0.49159201171755756,0.00269508116905454,6.47995889865286,6.527212978613023,6.638921653477189,6.913211424019966,7.1032138678960655,7.055744683651858,6.786377251051827,0.2727022709854367,0.8266908160960953,3,0.7524864091028187,0.5336329773880787,0.5240048998990812,0.916762105191568,0.0044553467802067705,0
1425,G01425,123.51835156643419,41.92666139845996,10000,4.502693352699279,10.940815048217774,-2.7254599970579148,778.32,166.24,2.88,93.5444415283203,443.92,13.52,443.92,13.52,12.089796676635743,44.42223434448242,559.559541015625,15.760679931640626,-11.462980098724366,27.223659896850585,10.940815048217774,-2.7254599970579148,3806.2,321.1565039042492,30551.501253132832,52424.12781954887,158654.90476190476,118.6552425219833,0.6530771832571176,8.703118941989921e-4,7.891812858187192e-4,0.010299619892448285,0.28406777780772485,0.0036942202583893206,5.586071778815122,5.6291521930875765,5.720683809690006,5.914411803383373,6.031721483986333,6.034604083567046,5.819440858754909,0.20040040717385235,0.702437712673323,3,0.6393863603372901,0.6854306804477698,0.441163606867373,0.9511388012156801,0.0016594931800177114,0
1426,G01426,124.41666685055372,41.92666139845996,10000,7.026251664161682,13.18671329498291,0.12117831349372864,889.2,183.16,4.28,93.7064419555664,503.72,16.72,503.72,16.72,11.178411712646485,43.4324186706543,531.1520227050781,17.98877998352051,-7.74664999961853,25.735430068969727,13.18671329498291,0.12117831349372864,3254.44,637.9506955870492,32460.674641148325,54357.91866028708,197901.38755980862,256.14444110494503,0.5853661500629338,0.02711064329119857,0.0023959454298739346,0.004736461990621154,0.28653256336745836,0.0059926413274414385,7.11797863247353,7.219327439693984,7.284553154617778,7.460671675177119,7.673097051136399,7.6833158376706345,7.406490631794909,0.23823716984314752,0.8288360198584852,3,0.7544390577164536,0.6417542705908704,0.4885107566924196,0.8826278167484548,0.029506588721072504,0
1427,G01427,125.31498213467323,41.92666139845996,10000,9.119022258122762,15.88386936187744,1.5882986382581294,954.7,186.8,8.8,88.25564219156901,526.9333333333333,28.8,526.9333333333333,28.8,9.462241586049398,37.26893310546875,575.6683064778646,20.55029157002767,-4.868066712717215,25.418358294169106,15.88386936187744,1.5882986382581294,2508.4666666666667,438.1076653481215,28980.478696741855,50370.784461152885,112300.82706766918,397.43849102992124,0.6315428655036863,0.05180502924157298,0.002731939575245399,0.009844814826091073,0.28332118907578774,6.621150124992994e-4,9.04168603616116,9.11098169987079,9.140638307882739,9.257045738192122,9.642880379226481,9.559652918660348,9.292147513332274,0.2507236975500872,0.8648765519979047,4,0.6238765562742614,0.6444920295001485,0.498129519464911,0.9253709844180645,0.05453696881681838,0
1428,G01428,126.21241742183055,41.92729743213694,9979.82255059613,13.96634132385254,22.08126159667969,4.922049984931946,1093.92,225.64,13.96,83.99355010986328,601.88,47.16,601.88,47.16,7.423197498321533,28.10957450866699,689.4170971679688,26.698060073852538,0.3055300104618073,26.392530212402345,22.08126159667969,4.922049984931946,1121.76,420.795603589201,25467.81100478469,45276.49282296651,80661.24401913876,616.2691864005989,0.8841127291243541,0.04504420083183958,0.007331803147500364,1.6306043224772085e-5,0.030933557518253357,0.013280740736646696,10.095395101565687,10.111856918038303,10.042001904098756,10.264625363663425,10.750360644383337,10.587119381501735,10.308559885541873,0.2932227772661417,0.4390440747257862,4,0.3167033546692876,0.9014941333435916,0.18396463462756552,0.9283433334224789,0.05237600397933995,0
1429,G01429,127.1314378326078,41.95053035244625,9192.419659740119,17.368060143788657,25.64358590443929,8.238076400756835,1137.8666666666666,214.93333333333334,18.6,77.65966237386068,593.1666666666666,60.3,593.1666666666666,60.3,6.4881103992462155,25.172985204060872,701.0847371419271,30.44264170328776,4.673850027720134,25.768791580200194,25.64358590443929,8.238076400756835,443.8,144.09776374823232,23465.779448621553,41868.436090225565,75593.12280701754,729.5159110863723,0.5584114312319557,0.32414638466818,0.02763982294284746,9.601574072287227e-6,0.006485863265181763,0.02014534185921803,18.927279967455938,19.1238953651202,19.07842599003686,19.932146579910846,22.41455178838238,23.28120522945142,20.459584153392942,1.9026956075104073,0.8966825018558373,4,0.6468196993396627,0.5960594741702943,0.523616117890654,0.5850522379304277,0.35178620761102747,0
1430,G01430,127.92669354099488,41.961172216350825,7623.221789386136,17.48948673248291,26.012060394287108,8.245014953613282,1099.96,182.2,21.72,68.23831787109376,514.56,69.08,513.76,69.08,6.173451709747314,23.62800735473633,715.8675634765625,31.16465003967285,5.036829986572266,26.127820053100585,25.804943618774413,8.245014953613282,421.36,152.0194285828843,23161.141148325358,41443.318181818184,82882.3038277512,691.5213235943849,0.5425264033541733,0.3479968909125421,0.029305623810565347,1.1988304142459418e-5,0.001751978561904316,0.023986052652629982,18.624982704394093,18.911500319366894,18.992965509465563,19.927104722446337,23.437442893293433,22.995813112124203,20.48163487684842,2.1676721719124137,0.8993041927113248,4,0.6487108495376405,0.5737505159891716,0.5337603736310723,0.5682764228728502,0.37730251472310744,0
1448,G01448,79.50090264457765,41.25481646431225,10000,16.732394814491272,26.114883422851562,7.032767415046692,1375.875,197.125,42.625,45.46758508682251,494.25,159.75,452.375,165.75,6.5819589495658875,23.721601724624634,782.2761611938477,30.24006199836731,2.502975285053253,27.73708701133728,20.979344129562378,8.851324796676636,87.625,69.62129702899824,29922.094488188977,51358.17322834646,242774.29921259842,595.8972626849917,0.5047817070344862,0.18269172738392875,0.16318362969107644,7.140984585798776e-4,0.02343722694358779,0.06621642874099923,22.239064843947745,23.720951405017832,24.653828862569675,26.056702621919417,27.69965360619287,28.972746462808214,25.557157967075955,2.5180737551287247,1.2403412773051508,5,0.7706673663659812,0.5364169969202194,0.6389224618321478,0.595149461177653,0.34587535707500516,0
1449,G01449,80.39921792869717,41.25481646431225,10000,2.2220868269602456,7.856152534484863,-4.17609719435374,541.6666666666666,83,10,47.14433924357096,224.66666666666666,72,202.66666666666666,113.33333333333333,10.63203493754069,45.31985346476237,494.96250406901044,12.517166455586752,-10.94474983215332,23.46191660563151,7.528347174326579,-0.305166631937027,4285.666666666667,423.62286686784665,32081.285714285714,50499.42857142857,645237,167.5333335456341,0.3263155349678766,0.0013689320455774331,0.0038699029345241674,0,0.2084990289104363,0.006369902896304904,5.2260363378022845,5.6292114446037695,5.347017497765391,6.172674849158839,6.082017282435769,6.460964640818144,5.8196536754307,0.49330986387071935,0.7774537318771606,3,0.7076688836420152,0.5971845159604017,0.4975822537914374,0.5411844667746177,0.0052388349801016,0
1450,G01450,81.29753321281669,41.25481646431225,10000,-0.8820660014947256,5.663902918497722,-7.738277912139893,439.3333333333333,55,12,35.6706657409668,146.33333333333334,70.66666666666667,109.66666666666667,129,11.9480349222819,45.33984375,553.69415283203125,10.92508316040039,-15.455499966939291,26.38058344523112,-3.9273473421732583,-0.5779306491216024,4887.666666666667,169.80086375909084,29659.48598130841,48218.57943925234,217677.2710280374,47.65057067863683,0.04997025105474974,8.288702904271102e-5,0.0012186610913258503,8.368200625421549e-8,0.20004272011906798,0.013925439360127521,3.6364817721222162,3.774370792005871,3.6601448834303922,3.7788168869743646,3.833215827246764,3.8985718307374597,3.763600332086178,0.1002729545870218,0.7092099777124347,3,0.64555074162900306,0.75419502408847094,0.39291909666542857,0.2639384942159515,0.0013015481203685613,0
1452,G01452,83.09416378105573,41.25481646431225,10000,-0.5148720507110868,6.3350178854806085,-7.71708046751363,485.14285714285717,90.35714285714286,9.071428571428571,66.09050805228097,238.64285714285714,40.214285714285715,230.14285714285714,59.142857142857146,12.524562631334577,45.65894372122629,577.472675868443,11.5227678162711,-15.897803579057966,27.420570918491908,5.931964227131435,-6.578413712126868,4794.285714285715,471.99436577006014,28027.039426523297,46010.18637992832,194084.4265232975,68.41771826604929,0.04867736941084976,7.918511965069713e-5,0.001006273990039598,3.041039301597854e-6,0.20579024208576752,0.012471346349674808,5.350867253239065,5.323240661506799,5.193358043330513,5.451046501767258,5.542238034235094,5.553551552748291,5.40238367447117,0.13956239662575637,0.6789219690825526,3,0.6179814080776723,0.7677953730001368,0.37532761612516974,0.26694199888559367,0.0010854591096902952,0
1453,G01453,83.99247906517525,41.25481646431225,10000,-1.4860232048309767,6.137051247633421,-9.518842990581806,298.6923076923077,81.46153846153847,3.6923076923076925,106.30545102632962,191.92307692307693,15.538461538461538,188.84615384615384,19.923076923076923,14.277886170607347,45.71343113825871,643.1234788161057,12.084884515175453,-19.034153718214768,31.11903821505033,5.717419936106755,-8.119352597456713,4964.923076923077,411.81599077307607,23752.88888888889,39754.086956521736,110976.7922705314,33.773849480315356,0.0013321703220541927,2.254736449879686e-5,0.0010124742060843852,0,0.28716184596647876,0.011169986873774448,6.662537823111066,6.572358418330514,6.493608111858019,6.75791713035961,6.871691288438325,6.8843680312580045,6.70708013389259,0.1592585905049977,0.2102019910527289,2,0.30325737007675824,0.9549809688327494,0.08660049943146675,0.2996640031623074,0.0010350215705831822,0
1454,G01454,84.89079434929477,41.25481646431225,10000,-0.6869176101278175,7.034359888596968,-8.892560742118143,278.1818181818182,85.36363636363636,2,125.05371232466264,200.1818181818182,7.090909090909091,200.1818181818182,7.454545454545454,14.093077659606934,44.985809326171875,651.8502752130681,12.622772650285201,-18.688477082685992,31.311249819668856,7.034359888596968,-8.156954548575662,4749.454545454545,172.470498135979,26777.86220472441,44802.47244094488,122120.46062992126,57.215948288119925,0.0013789129103647995,2.529469556064246e-5,0.001549672565163829,6.876227855164717e-7,0.5027601670009487,0.022910101501187295,6.3709456509094995,6.348183116132784,6.2825666006370735,6.498049177132972,6.568861434673671,6.559525555596087,6.438021922513681,0.12018483809169886,0.21684833366646045,2,0.31284601560563774,0.9510717856612797,0.09356878441979688,0.5270498690352864,0.0015749672607244713,0
1455,G01455,85.7891096334143,41.25481646431225,10000,-5.868472862243652,2.2949583530426025,-14.186808586120605,277.8,81,2.6,113.7005630493164,188.2,10.2,188.2,11,12.182220840454102,40.40133438110352,676.91290283203125,7.414549922943115,-22.735850143432618,30.150400161743164,2.2949583530426025,-13.159808540344239,5590.6,167.63740632686964,26047.738095238095,42878.38888888889,146217.6984126984,32.65905353420875,6.210835548386379e-5,1.511096623755065e-4,5.130221961996727e-4,1.5731070433510314e-5,0.1697256525834385,0.011071671050000462,4.712188812596735,4.581923163719927,4.469761251025946,4.719452034749032,4.7731969841401085,4.7547946416249784,4.668552814642788,0.11824184372726639,0.25952636741514024,2,0.37441740324974987,0.9349251502831186,0.12218665567465326,0.18087516305935633,6.641318585751793e-4,0
1456,G01456,86.68742491753382,41.25481646431225,10000,-0.63498869833226,6.465628484884898,-8.196527818838755,386.25,87.33333333333333,4,88.1957181294759,224,13.416666666666666,224,15.166666666666666,12.764397621154785,44.03329531351725,601.0115051269531,11.522208452224731,-17.43581263224284,28.95802116394043,6.465628484884898,-7.125350654125214,4748.666666666667,413.87291271450454,31926.86046511628,51706.53488372093,291759.2744186047,93.18855004365182,0.08039622282520588,3.2808088333567497e-4,0.0017967760445087844,0.001011751242215136,0.34059788247318323,0.006473636009076212,6.849757027521136,6.848835854185324,6.786953893945666,6.911922599569389,7.003561249923893,6.983028372876716,6.897343166337021,0.08442746848351493,0.6044676373981357,3,0.5502101547862306,0.7909764099838952,0.3392478269093737,0.42847949254968043,0.0021248569278444593,0
1462,G01462,92.07731662225093,41.25481646431225,10000,8.713347673416138,14.816760301589966,1.75123954936862,1500.875,301.625,11.5,85.2432804107666,842.5,47.875,842.5,62.5,9.568174481391907,39.70764493942261,543.5094985961914,19.145406246185303,-4.95484384894371,24.100250244140625,14.816760301589966,3.224281169474125,2761.875,620.1961527268151,34470.20111731844,56950.82122905028,347849.0502793296,276.2362789786661,0.7126199225301146,1.0867787219460962e-4,6.71740123141784e-5,4.634257210666116e-6,0.14755043159836706,0.0027035892898324243,3.0506467867110456,3.116930859573447,3.1690737282730796,3.282197772374756,3.2831530175597106,3.281982057372357,3.197330703644066,0.10051119706710983,0.48011286536866643,2,0.6926564499343656,0.8256952263061703,0.2889891882244793,0.8628785776755248,1.7585188450878802e-4,0
1465,G01465,94.7722624746095,41.25481646431225,10000.000000000122,5.528340113162995,12.263495826721192,-1.7753437608480453,751.55,140.85,9,67.49018745422363,356.55,39.8,356.55,49.9,9.964219903945922,39.417544555664065,579.3684875488282,16.65308756828308,-8.617162537574767,25.270250129699708,12.263495826721192,-0.5607333153486251,3394.25,337.21988375539183,31577.38345864662,53738.05513784461,192588.62656641603,203.7334687886931,0.7258726021446406,0.006759483435418542,0.002848654970619226,0.0033281384053936267,0.174485428983172,0.005371666681223278,6.460717496745343,6.566364025518789,6.416844206407784,6.576665876637255,6.780831716256632,6.755429622787342,6.592808824058857,0.14911050915835666,0.606090408622398,2,0.8744036268498991,0.790137680286378,0.33949664847020045,0.9090578362144294,0.009608138406037768,0
1466,G01466,95.67057775872902,41.25481646431225,10000,5.87428035090367,12.32028297583262,-1.287720459823807,725.4166666666666,145.16666666666666,6.458333333333333,76.52578353881836,372.7916666666667,29.791666666666668,372.7916666666667,33.166666666666664,11.176123261451721,42.80134661992391,559.9288126627604,16.97530202070872,-9.140729114413261,26.116031010945637,12.32028297583262,-0.37723781789342564,3488.0833333333335,475.98364208891877,29579.633971291867,51389.416267942586,159834.57894736843,149.03167560483973,0.718631126530011,0.005348480080870066,0.001728696510650771,0.004173910479288123,0.22993277913923962,0.00391563206332346,5.684857107202972,5.79202665255952,5.886471302890559,5.981708268415742,6.150524846223264,6.1767936554741905,5.945396972127708,0.19586530609953648,0.6468362145547167,2,0.9331873990054794,0.7456763415364367,0.38697415994582285,0.9566534482118623,0.007077176591520837,0
1468,G01468,97.46720832696808,41.25481646431225,10000.000000000004,11.93033699989319,17.528864526748656,5.4041042029857635,905.25,198.85,4.8,95.260697555542,527.1,18.1,527.1,18.1,10.86134901046753,45.190440559387206,495.056884765625,22.094400119781493,-1.9373249799013137,24.031725025177003,17.528864526748656,5.4041042029857635,2492.55,467.8413445648113,28931.395683453236,50397.60431654676,132892.26378896882,314.2761177685355,0.5949173487644746,0.094531140486492,0.01234244642016305,0.010806228083682597,0.23589467829394856,0.012948274869187927,11.057752198053151,11.341561327394437,11.691864244695978,12.0025794655484,12.529716383003473,12.718652454880141,11.89035434559593,0.6544088146327024,1.034184675651606,6,0.5771894572976163,0.61877733027365045,0.5467754567231882,0.8545665300112936,0.10687358690665505,0
1471,G01471,100.16215417932663,41.25481646431225,10000,14.74991281827291,23.012199719746906,5.557368030150731,1008.625,175.375,16.166666666666668,74.12068621317546,503.5416666666667,51.875,503.5416666666667,51.875,7.38550607363383,27.85708459218343,701.8636678059896,27.867093722025555,1.3632499926146313,26.503843625386555,23.012199719746906,5.557368030150731,1035.5416666666667,299.65849826045337,24072.91478696742,43090.448621553885,55958.260651629076,547.9905461239666,0.7609524936823424,0.15503401867400624,0.00785189376404945,0.0030275553427697322,0.03911938026428512,0.0020247417633373105,13.684224542626554,13.720544190955266,13.683443309822364,14.006754757341941,15.094994050451335,14.688067435366984,14.146338047760741,0.6036593864644192,0.6821989992095935,3,0.6209642894461428,0.7860997593519201,0.354683667965239,0.8051241710527346,0.1628859124380557,0
1476,G01476,104.65301825389886,41.25414743364127,9979.634263328453,15.720223069190979,25.15349825223287,5.728215306997299,1278.875,213.79166666666666,29.666666666666668,58.83997551600138,566.9166666666666,101.04166666666667,493.5833333333333,101.04166666666667,7.741343796253204,26.425590833028156,789.4117813110352,30.420229355494182,1.1323125082999468,29.28791681925456,22.068673849105835,5.728215306997299,647.75,215.9175063889387,25004.01754385965,44496.814536340855,62845.03258145363,566.7721332793182,0.7393107626216089,0.09943969510036414,0.02038704379464297,0.00130883424034966,0.09651110668845063,0.003788893269185713,15.05450373474507,15.118984104527875,15.094786386951657,15.687056631881706,16.665514029472043,16.562987647599396,15.697305422529626,0.7480130218086619,0.779793727719258,4,0.5625022719484462,0.7695171296924181,0.386571844386293,0.8409195968195949,0.11982673889500711,0
1479,G01479,107.34867645228282,41.25481646431225,10000,16.67936595280965,26.823564449946087,6.09386283159256,1411.9166666666667,206.25,45.041666666666664,47.134203592936196,601.2916666666666,180.70833333333334,449.0833333333333,182.375,7.760445435841878,24.830511808395386,842.1835606892904,32.43627111117045,1.1833124980330467,31.25295877456665,20.8572674592336,7.092649340629578,326.2083333333333,131.0472796083674,26546.184210526317,47156.34449760766,94697.67224880382,701.7082284583574,0.6822924661406972,0.148224678349862,0.04577448347834497,6.88791424217003e-5,0.06190096488254945,0.008854288493591888,14.5797955558147,14.952351043764937,14.944438896541831,15.806271418938607,17.555275525337308,17.086222014987563,15.820725742564155,1.2387262550151932,0.8956111062924724,4,0.6460468508066142,0.7203897291177277,0.4498512248501356,0.7531165986592603,0.19399916182820698,0
1480,G01480,108.24699173640234,41.25481646431225,10000,17.556287384033205,27.892506504058836,6.72229585647583,1398.35,201.1,46.65,46.70638217926025,595.7,189.45,417.15,202.6,7.596418786048889,24.184236907958983,859.4233337402344,33.32257480621338,1.9126624941825867,31.409912109375,21.862576961517334,8.72263126373291,80.85,25.140185905605808,26790.61004784689,47840.196172248805,130901.12918660288,626.6235759087981,0.48603893743463744,0.25347132545510914,0.11795884014825408,6.042982485955132e-4,0.006533031205715453,0.02743244644762529,20.000749467159558,21.18696953741352,22.140409773898686,24.169703879870237,26.070317802378057,26.76622088711644,23.389061891306085,2.7237012313010536,1.1039439726842792,4,0.7963272474054355,0.544862952624023,0.6038981780520932,0.5206087133365738,0.3714301656033632,0
1481,G01481,109.14530702052186,41.25481646431225,10000,16.96244223912557,27.02322554588318,6.3221719066301985,1482.0833333333333,218.91666666666666,46.041666666666664,48.71700223286947,642.5833333333334,184.83333333333334,447.4166666666667,206,7.896289070447286,25.467788537343342,842.5198415120443,32.4185516834259,1.41284375389417,31.00570797920227,21.198321104049683,8.23945144812266,188.125,83.66460604310419,25477.2656641604,45621.746867167916,103052.19298245614,657.42003573581,0.6841264240199395,0.16775938025350748,0.066759193347389,7.358386624287285e-4,0.009452159389873033,0.010249375307843337,14.358818553695114,15.250309915441626,15.337236529726324,16.786465951504947,18.281738169051234,18.83768089405507,16.47537500224572,1.8008980784606372,0.8275953896292704,5,0.5142139272571392,0.7285052357071613,0.43209241578739144,0.7045637973800846,0.23451857360089648,0
1482,G01482,110.04362230464137,41.25481646431225,10000,17.204512310028075,27.201593780517577,6.537635421752929,1530.75,239.1,43.55,52.43064155578613,683.2,172.85,477.25,201.55,8.101083397865295,26.00139989852905,842.243896484375,32.72497501373291,1.5702499985694884,31.154724884033204,21.4511061668396,8.468108344078065,163.15,70.21341527237175,26108.641148325358,46598.638755980865,110790.71291866028,698.4909405331363,0.6743794831521396,0.17896442503697968,0.05292516569585614,2.298148158242094e-4,0.011057358685809615,0.01638391811651084,14.31679823649461,14.903119114300496,15.258577746718403,15.795823254632152,17.09316686520767,17.512348488637304,15.813305617665106,1.2570436704418675,0.8398929316279339,5,0.5218548197101228,0.7220799662137314,0.43822182106170804,0.7020505747702842,0.23188959073283583,0
1483,G01483,110.9419375887609,41.25481646431225,10000,17.778446865081786,27.970733547210692,6.8750687599182125,1584.1,270.8,42.8,57.65146770477295,734.85,169.45,521.2,206.55,7.880447912216186,24.99272346496582,859.8504943847656,33.38821220397949,1.8585749804973601,31.52963705062866,21.976508331298827,8.872874975204468,82.25,66.55577399919243,30006.56140350877,52303.654135338344,210399.94987468672,727.9305203541226,0.3645437135259364,0.4447993761923396,0.04411110145243711,2.3182261283807848e-4,0.009097212497288754,0.03811226120306159,16.55442859257914,16.985960066059825,17.26401212195946,18.010769458489058,19.675970834434292,20.092273381799043,18.09723574255347,1.4689795930316065,1.044601276423382,5,0.6490472657274091,0.49373027434582184,0.5882028960728167,0.4119850098391248,0.48891047764477674,0
